Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,87/124,2/9,84/112,1/3,-,-
2024,13/21,-,12/19,1/2,-,-
2023,14/15,-,14/15,-,-,-
2022,14/14,-,14/14,-,-,-
2019,4/9,1/3,3/6,-,-,-
2018,10/26,0/3,10/23,-,-,-
2017,20/19,1/2,19/17,-,-,-
2016,11/16,-,11/15,0/1,-,-
2015,1/4,0/1,1/3,-,-,-
