Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,254/172,34/35,164/111,50/21,3/3,3/2
2024,15/14,2/6,13/8,-,-,-
2023,30/17,4/4,12/8,13/2,1/2,0/1
2022,46/21,-,38/19,8/2,-,-
2021,10/18,2/5,7/10,1/3,-,-
2020,3/8,0/2,3/3,0/3,-,-
2019,26/23,0/2,24/19,0/1,2/1,-
2018,38/25,5/6,22/15,11/3,-,0/1
2017,38/21,14/7,14/12,7/2,-,3/0
2016,34/15,7/3,18/9,9/3,-,-
2015,12/7,-,12/7,-,-,-
2014,1/2,-,1/1,0/1,-,-
2013,1/1,-,-,1/1,-,-
