Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,134/119,20/31,103/79,0/3,6/5,5/1
2024,4/17,0/1,2/13,0/1,2/2,-
2023,18/18,0/1,18/17,-,-,-
2022,16/17,1/5,10/9,0/2,-,5/1
2021,25/11,-,25/11,-,-,-
2020,20/9,-,20/9,-,-,-
2019,5/5,2/2,3/3,-,-,-
2018,19/11,10/6,5/3,-,4/2,-
2017,5/13,4/11,1/2,-,-,-
2016,10/8,2/2,8/5,-,0/1,-
2015,8/7,1/3,7/4,-,-,-
2014,4/3,-,4/3,-,-,-
