Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,27/38,27/34,0/3,-,-,0/1
2024,8/2,8/2,-,-,-,-
2023,10/8,10/8,-,-,-,-
2022,6/11,6/10,-,-,-,0/1
2021,2/13,2/10,0/3,-,-,-
2020,1/4,1/4,-,-,-,-
