Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,235/148,162/105,28/14,36/24,2/2,7/3
2024,31/22,15/15,3/3,7/3,2/1,4/0
2023,50/26,17/9,12/4,21/13,-,-
2022,35/25,26/19,5/3,4/2,0/1,-
2021,8/11,8/9,-,0/2,-,-
2020,17/11,4/5,8/2,4/2,-,1/2
2019,30/25,30/21,0/2,0/2,-,-
2018,50/19,48/18,-,-,-,2/1
2017,11/5,11/5,-,-,-,-
2016,3/2,3/2,-,-,-,-
2015,0/1,0/1,-,-,-,-
2014,0/1,0/1,-,-,-,-
