Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,377/265,265/180,77/52,30/29,4/3,1/1
2024,29/25,11/14,13/9,1/1,3/1,1/0
2023,39/30,35/24,1/4,3/1,0/1,-
2022,41/31,32/20,7/5,1/4,1/1,0/1
2021,39/29,34/23,1/3,4/3,-,-
2020,26/17,19/13,-,7/4,-,-
2019,54/30,45/22,5/3,4/5,-,-
2018,41/30,31/24,8/5,2/1,-,-
2017,32/28,17/16,13/9,2/3,-,-
2016,54/32,33/18,17/9,4/5,-,-
2015,22/13,8/6,12/5,2/2,-,-
