Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,96/159,76/123,19/32,1/4,-,-
2024,13/13,13/13,-,-,-,-
2023,15/27,12/18,3/8,0/1,-,-
2022,23/32,18/23,4/8,1/1,-,-
2021,21/36,21/36,-,-,-,-
2020,5/14,5/13,-,0/1,-,-
2019,10/21,4/12,6/9,-,-,-
2018,6/11,0/3,6/7,0/1,-,-
2017,3/5,3/5,-,-,-,-
