Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,316/207,106/74,98/58,96/58,15/16,1/1
2024,33/26,6/7,14/10,9/4,4/5,-
2023,30/31,11/7,5/9,10/9,4/6,-
2022,38/24,7/5,18/11,11/5,1/3,1/0
2021,54/30,19/10,3/3,26/14,6/2,0/1
2020,22/14,5/6,-,17/8,-,-
2019,54/32,16/15,32/13,6/4,-,-
2018,37/18,16/5,17/9,4/4,-,-
2017,23/13,11/9,9/3,3/1,-,-
2016,9/2,6/1,-,3/1,-,-
2015,6/2,2/2,-,4/0,-,-
2013,8/11,7/7,-,1/4,-,-
2012,2/3,-,-,2/3,-,-
2011,0/1,-,-,0/1,-,-
