Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,8/12,4/8,2/3,2/1,-,-
2024,1/5,1/5,-,-,-,-
2023,5/5,1/1,2/3,2/1,-,-
2022,2/2,2/2,-,-,-,-
