Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,59/41,13/10,38/27,4/2,4/2,-
2024,16/5,-,11/3,3/1,2/1,-
2016,5/6,-,5/6,-,-,-
2015,25/21,11/8,11/11,1/1,2/1,-
2014,7/4,0/1,7/3,-,-,-
2013,6/5,2/1,4/4,-,-,-
