Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
28.10.2019,Santanna B.,2,,,,,,"['2', '1', '4', '1']","['2', '1', '5', '2']",[],[],[],1.57
28.10.2019,Gao X.,0,,,,,,"['2', '4']",[],[],[],[],2.31
21.10.2019,Rawat S.,2,,,,,,"['3', '2']","['2', '1']",[],[],[],1.68
21.10.2019,Gao X.,0,,,,,,[],[],[],[],[],2.11
14.10.2019,Yang T.,2,,,,,,"['2', '1', '4', '1']",[],[],[],[],1.28
14.10.2019,Gao X.,0,,,,,,[],[],[],[],[],3.44
21.09.2019,Popyrin A.,2,,,,,,"['3', '4']","['2', '0', '6', '2']",[],[],[],1.02
21.09.2019,Gao X.,0,,,,,,"['4', '2']",[],[],[],[],16.00
09.09.2019,Altamirano C.,2,,,,,,"['2', '1', '4', '1', '6', '1']","['2', '0', '5', '1']",[],[],[],1.25
09.09.2019,Gao X.,0,,,,,,[],[],[],[],[],4.06
02.09.2019,He Y.,2,,,,,,"['2', '1', '4', '1', '6', '1']","['6', '4']",[],[],[],2.17
02.09.2019,Gao X.,0,,,,,,[],[],[],[],[],1.64
21.08.2019,Sanchez Izquierdo N.,2,,,,,,"['2', '0', '5', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],1.13
21.08.2019,Gao X.,0,,,,,,[],[],[],[],[],5.60
15.08.2019,Reymond A.,2,,,,,,[],"['6', '4']","['3', '1', '4', '2']",[],[],1.63
15.08.2019,Gao X.,1,,,,,,"['4', '3']",[],"['2', '3']",[],[],2.23
13.08.2019,Gao X.,2,,,,,,"['4', '3', '5', '4']","['2', '3', '5', '4', '6', '5']",[],[],[],1.29
13.08.2019,Canas G. J. P.,0,,,,,,"['4', '4']","['3', '1', '5', '5']",[],[],[],3.50
22.04.2019,Patael B.,2,,,,,,"['2', '0', '4', '0']","['3', '2', '5', '4']",[],[],[],1.41
22.04.2019,Gao X.,0,,,,,,[],"['3', '3']",[],[],[],2.75
15.04.2019,Viola M.,2,,,,,,"['3', '1', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.21
