Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES :  M15 Harmon (Guam),hard,header
ITF MEN - SINGLES :  M15 Karuizawa (Japan),clay,header
ITF MEN - SINGLES :  M25 Pensacola,clay,header
16.05. 20:40,Poritzky E.,0,2,3,,,,"['1', '1']",[],[],[],[],5.19
16.05. 20:40,Nefve A.,2,6,6,,,,"['1', '0', '2', '1', '5', '2']","['4', '3', '6', '3']",[],[],[],1.14
15.05. 23:40,Poritzky E.,2,6,3,6,,,"['2', '1', '5', '2']","['2', '3']","['3', '3', '5', '3']",[],[],7.01
15.05. 23:40,Kirchheimer S.,1,4,6,3,,,"['3', '5']","['2', '0', '5', '3']","['1', '0']",[],[],1.08
ITF MEN - SINGLES :  M25 Dallas,hard,header
12.07.2023,Poritzky E.,1,1,6,5,,,[],"['2', '0', '5', '3']","['2', '1']",[],[],5.74
12.07.2023,Schachter N.,2,6,3,7,,,"['2', '0', '5', '1']","['3', '4']","['2', '2', '7', '5']",[],[],1.11
ITF MEN - SINGLES :  M15 Huntsville,clay,header
26.05.2023,Poritzky E.,0,0,4,,,,[],[],[],[],[],9.10
26.05.2023,McCormick T.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['6', '4']",[],[],[],1.04
25.05.2023,Poritzky E.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['4', '3']",[],[],[],1.86
25.05.2023,Rettke V.,0,0,4,,,,[],[],[],[],[],1.86
ITF MEN - SINGLES :  M25 Pensacola,clay,header
18.05.2023,Poritzky E.,0,1,3,,,,[],"['3', '1']",[],[],[],0
18.05.2023,Mayew W.,2,6,6,,,,"['3', '1', '5', '1']","['2', '3', '4', '3', '6', '3']",[],[],[],0
ITF MEN - SINGLES :  M15 Memphis,hard,header
18.08.2022,Poritzky E.,0,3,4,,,,"['1', '2']","['2', '0']",[],[],[],8.80
18.08.2022,Johns G.,2,6,6,,,,"['2', '0', '5', '3']","['3', '4', '5', '4']",[],[],[],1.05
ITF MEN - SINGLES :  M15 Pittsburgh,clay,header
14.07.2022,Poritzky E.,0,3,4,,,,[],[],[],[],[],1.71
14.07.2022,Maginley J.,2,6,6,,,,"['5', '3']","['2', '1']",[],[],[],2.10
13.07.2022,Poritzky E.,2,6,7^7,,,,"['2', '1', '3', '2', '5', '2']","['1', '0']",[],[],[],5.40
13.07.2022,Claverie L.,0,2,6^4,,,,"['2', '2']","['2', '2']",[],[],[],1.18
ITF MEN - SINGLES :  M15 Paguera (Spain),clay,header
