Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,32/47,21/28,7/13,1/1,0/2,3/3
2024,6/3,3/2,3/1,-,-,-
2023,6/6,5/4,0/1,1/1,-,-
2022,7/8,3/1,1/2,-,0/2,3/3
2021,8/16,6/11,2/5,-,-,-
2020,5/11,4/8,1/3,-,-,-
2018,0/2,0/2,-,-,-,-
2017,0/1,-,0/1,-,-,-
