Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
17.09.2024,Dzhavakian Y.,2,,,,,,"['3', '1', '6', '2']",[],"['1', '0', '3', '0', '6', '1']",[],[],-
17.09.2024,Wojcik J.,1,,,,,,[],"['3', '2', '6', '3']",[],[],[],-
10.09.2024,Kelly D.,2,,,,,,[],"['5', '4']","['3', '2', '5', '2']",[],[],1.29
10.09.2024,Wojcik J.,1,,,,,,[],[],[],[],[],3.37
06.07.2023,Jong A. M.,2,,,,,,[],[],[],[],[],1.12
06.07.2023,Wojcik J.,0,,,,,,[],[],[],[],[],5.57
05.07.2023,Wojcik J.,2,,,,,,[],[],[],[],[],2.91
05.07.2023,Beaupain S.,0,,,,,,[],[],[],[],[],1.37
18.04.2023,Weis A.,2,,,,,,"['3', '2']","['2', '1', '4', '1']",[],[],[],1.17
18.04.2023,Wojcik J.,0,,,,,,[],"['3', '5']",[],[],[],4.62
22.02.2023,Buitrago N.,2,,,,,,"['1', '0', '3', '0']","['1', '0', '3', '0', '6', '3']",[],[],[],1.44
22.02.2023,Wojcik J.,0,,,,,,"['1', '3']","['1', '3']",[],[],[],1.78
29.09.2022,O'Hoisin O.,2,,,,,,"['2', '0', '4', '0', '6', '2']","['1', '3']",[],[],[],1.51
29.09.2022,Wojcik J.,1,,,,,,"['1', '4']","['1', '0', '3', '0']",[],[],[],2.46
28.09.2022,Wojcik J.,2,,,,,,"['2', '0']",[],"['2', '1', '6', '3']",[],[],2.60
28.09.2022,Hudd E.,1,,,,,,[],"['3', '1', '6', '2']",[],[],[],1.46
03.08.2022,Lamasine T.,2,,,,,,"['1', '0', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.25
03.08.2022,Wojcik J.,0,,,,,,[],[],[],[],[],4.00
29.04.2022,Quinn E.,2,,,,,,"['5', '3', '7', '5']","['2', '0', '5', '3']",[],[],[],1.34
29.04.2022,Wojcik J.,0,,,,,,"['4', '5']","['2', '3']",[],[],[],3.22
28.04.2022,Wojcik J.,2,,,,,,"['2', '1', '6', '3']","['3', '1', '5', '1']",[],[],[],3.22
28.04.2022,Bicknell B.,0,,,,,,[],[],[],[],[],1.33
27.04.2022,Wojcik J.,2,,,,,,"['2', '2', '4', '2']","['3', '2']",[],[],[],3.46
27.04.2022,Guillen Meza A.,0,,,,,,"['2', '1']",[],[],[],[],1.30
23.02.2022,Scott F.,2,,,,,,"['3', '3']","['4', '3', '5', '4']",[],[],[],1.62
23.02.2022,Wojcik J.,0,,,,,,"['2', '1']","['4', '4']",[],[],[],2.26
05.07.2020,Wojcik J.,2,,,,,,"['5', '3']","['2', '0', '5', '1']","['1', '0', '3', '1', '4', '1', '6', '3', '9', '7', '10', '7']",[],[],-
05.07.2020,Goldhoff G.,1,,,,,,"['4', '5', '6', '5']",[],"['1', '1', '2', '4', '4', '7', '7', '8']",[],[],-
05.07.2020,Lomakin G.,2,,,,,,"['1', '0']","['3', '2', '5', '2']",[],[],[],-
05.07.2020,Wojcik J.,0,,,,,,[],[],[],[],[],-
