Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,143/145,91/82,41/54,3/2,-,8/7
2024,14/10,7/4,4/3,-,-,3/3
2023,22/18,14/15,-,3/2,-,5/1
2022,21/20,19/15,2/2,-,-,0/3
2021,18/9,13/5,5/4,-,-,-
2020,17/30,-,17/30,-,-,-
2018,14/9,14/9,-,-,-,-
2017,3/4,3/4,-,-,-,-
2016,28/32,17/22,11/10,-,-,-
2015,5/10,4/7,1/3,-,-,-
2014,1/3,0/1,1/2,-,-,-
