Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,55/83,1/1,50/78,0/1,-,4/3
2024,1/12,-,1/11,0/1,-,-
2023,13/14,-,11/12,-,-,2/2
2022,13/15,-,11/14,-,-,2/1
2021,3/4,1/1,2/3,-,-,-
2020,0/3,-,0/3,-,-,-
2019,6/13,-,6/13,-,-,-
2018,14/14,-,14/14,-,-,-
2017,5/7,-,5/7,-,-,-
2016,0/1,-,0/1,-,-,-
