Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,434/227,118/65,210/93,106/68,0/1,-
2024,28/26,1/3,21/18,6/4,0/1,-
2023,66/30,6/5,42/13,18/12,-,-
2022,35/23,12/8,10/7,13/8,-,-
2021,21/8,19/7,-,2/1,-,-
2020,18/4,5/0,10/3,3/1,-,-
2018,17/6,9/3,0/1,8/2,-,-
2017,5/2,3/1,-,2/1,-,-
2015,15/20,3/9,11/5,1/6,-,-
2014,71/29,39/13,13/6,19/10,-,-
2013,61/33,2/2,50/22,9/9,-,-
2012,63/21,4/2,46/13,13/6,-,-
2011,15/15,6/6,4/4,5/5,-,-
2010,19/9,9/5,3/1,7/3,-,-
2009,0/1,0/1,-,-,-,-
