Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
16.07.,Sekulic P.,0,,,,,,3,8,53%,70% (23/33),28% (8/29),50% (5/10),31% (9/29),46% (12/26),40% (2/5),20,41,60% (3/5),50% (31/62),38% (21/55),44% (52/117),3,3,44% (4/9),22% (2/9),33% (6/18),"['2', '3']","['1', '0']",[],[],[],2.38
08.07.,Miyoshi K.,2,,,,,,4,1,56%,80% (28/35),57% (16/28),75% (3/4),31% (12/39),46% (13/28),43% (3/7),14,17,50% (2/4),70% (44/63),37% (25/67),53% (69/130),7,0,91% (10/11),27% (3/11),59% (13/22),"['3', '2']","['1', '0', '6', '5']",[],[],[],1.39
08.07.,Sekulic P.,0,,,,,,0,3,58%,69% (27/39),54% (15/28),57% (4/7),20% (7/35),43% (12/28),25% (1/4),25,41,40% (6/15),63% (42/67),30% (19/63),47% (61/130),3,0,73% (8/11),9% (1/11),41% (9/22),[],"['2', '2']",[],[],[],2.85
30.06.,Draxl L.,2,,,,,,5,2,67%,77% (24/31),67% (10/15),100% (1/1),28% (8/29),74% (20/27),50% (4/8),10,14,83% (5/6),74% (34/46),50% (28/56),61% (62/102),6,0,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '5', '2']","['1', '0', '4', '1']",[],[],[],1.35
30.06.,Sekulic P.,0,,,,,,2,3,52%,72% (21/29),26% (7/27),50% (4/8),23% (7/31),33% (5/15),0% (0/1),13,42,100% (2/2),50% (28/56),26% (12/46),39% (40/102),4,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.04
30.11.2024,Sekulic P.,1,,,,,,1,5,64%,68% (43/63),46% (16/35),50% (5/10),31% (18/58),41% (17/41),20% (2/10),60% (59/98),35% (35/99),48% (94/197),5,1,71% (10/14),13% (2/15),41% (12/29),[],"['2', '2']","['6', '5']",[],[],1.55
30.11.2024,Negritu Ch.,1,,,,,,6,1,59%,69% (40/58),59% (24/41),80% (8/10),32% (20/63),54% (19/35),50% (5/10),65% (64/99),40% (39/98),52% (103/197),5,3,87% (13/15),29% (4/14),59% (17/29),"['1', '0', '3', '0', '5', '0']","['2', '1']",[],[],[],2.36
29.11.2024,Sekulic P.,2,,,,,,2,2,70%,68% (26/38),75% (12/16),100% (4/4),52% (12/23),58% (11/19),80% (4/5),70% (38/54),55% (23/42),64% (61/96),8,0,100% (8/8),50% (4/8),75% (12/16),"['4', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],2.21
29.11.2024,Shimizu Y.,0,,,,,,0,3,55%,48% (11/23),42% (8/19),20% (1/5),32% (12/38),25% (4/16),0% (0/4),45% (19/42),30% (16/54),36% (35/96),2,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.62
28.11.2024,Sekulic P.,2,,,,,,0,2,71%,67% (37/55),65% (15/23),0% (0/2),21% (12/57),60% (12/20),29% (2/7),67% (52/78),31% (24/77),49% (76/155),7,0,86% (12/14),15% (2/13),52% (14/27),"['5', '3']",[],"['5', '4']",[],[],2.29
28.11.2024,Wong C.,1,,,,,,6,2,74%,79% (45/57),40% (8/20),71% (5/7),33% (18/55),35% (8/23),100% (2/2),69% (53/77),33% (26/78),51% (79/155),3,1,85% (11/13),14% (2/14),48% (13/27),[],"['3', '1', '6', '2']",[],[],[],1.58
27.11.2024,Sekulic P.,2,,,,,,2,0,82%,70% (28/40),78% (7/9),67% (2/3),41% (19/46),59% (13/22),33% (4/12),71% (35/49),47% (32/68),57% (67/117),6,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '2']","['2', '1', '4', '1']",[],[],[],1.09
27.11.2024,Takahashi Y.,0,,,,,,0,2,68%,59% (27/46),41% (9/22),67% (8/12),30% (12/40),22% (2/9),33% (1/3),53% (36/68),29% (14/49),43% (50/117),4,1,50% (4/8),11% (1/9),29% (5/17),"['1', '2']",[],[],[],[],5.61
22.11.2024,Tu L.,2,,,,,,8,1,63%,68% (34/50),55% (16/29),75% (6/8),32% (14/44),67% (14/21),60% (3/5),63% (50/79),43% (28/65),54% (78/144),7,0,82% (9/11),30% (3/10),57% (12/21),"['2', '1']","['2', '0', '5', '3']",[],[],[],1.34
22.11.2024,Sekulic P.,0,,,,,,1,0,68%,68% (30/44),33% (7/21),40% (2/5),32% (16/50),45% (13/29),25% (2/8),57% (37/65),37% (29/79),46% (66/144),3,0,70% (7/10),18% (2/11),43% (9/21),"['5', '5']","['2', '3']",[],[],[],3.23
19.11.2024,Blockx A.,0,,,,,,0,0,52%,42% (5/12),27% (3/11),40% (2/5),37% (7/19),62% (8/13),50% (1/2),35% (8/23),47% (15/32),42% (23/55),5,0,0% (0/3),33% (1/3),17% (1/6),"['1', '4']",[],[],[],[],1.34
19.11.2024,Sekulic P.,0,,,,,,0,1,59%,63% (12/19),38% (5/13),50% (1/2),58% (7/12),73% (8/11),60% (3/5),53% (17/32),65% (15/23),58% (32/55),5,0,67% (2/3),100% (3/3),83% (5/6),"['2', '0', '4', '0', '5', '1']",[],[],[],[],3.10
18.11.2024,Sekulic P.,2,,,,,,8,0,70%,71% (30/42),72% (13/18),67% (2/3),42% (19/45),52% (13/25),57% (4/7),72% (43/60),46% (32/70),58% (75/130),6,0,90% (9/10),40% (4/10),65% (13/20),"['2', '0', '6', '2']","['3', '3', '7', '5']",[],[],[],1.23
18.11.2024,Matsuda R.,0,,,,,,2,0,64%,58% (26/45),48% (12/25),43% (3/7),29% (12/42),28% (5/18),33% (1/3),54% (38/70),28% (17/60),42% (55/130),4,1,60% (6/10),10% (1/10),35% (7/20),[],"['1', '0']",[],[],[],3.90
17.11.2024,Sekulic P.,2,,,,,,5,2,70%,80% (24/30),54% (7/13),50% (1/2),50% (12/24),73% (8/11),71% (5/7),72% (31/43),57% (20/35),65% (51/78),8,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '2', '6', '2']","['3', '1', '5', '1']",[],[],[],1.07
17.11.2024,Hayashi K.,0,,,,,,0,2,69%,50% (12/24),27% (3/11),29% (2/7),20% (6/30),46% (6/13),50% (1/2),43% (15/35),28% (12/43),35% (27/78),2,2,29% (2/7),13% (1/8),20% (3/15),"['2', '3']",[],[],[],[],7.48
11.11.2024,Uchida K.,2,,,,,,7,4,55%,80% (33/41),48% (16/33),40% (2/5),30% (14/46),43% (13/30),38% (3/8),66% (49/74),36% (27/76),51% (76/150),5,0,77% (10/13),23% (3/13),50% (13/26),[],"['2', '2', '5', '3']","['2', '1']",[],[],2.01
11.11.2024,Sekulic P.,1,,,,,,4,2,61%,70% (32/46),57% (17/30),63% (5/8),20% (8/41),52% (17/33),60% (3/5),64% (49/76),34% (25/74),49% (74/150),5,2,77% (10/13),23% (3/13),50% (13/26),"['2', '0', '4', '0']","['2', '1']",[],[],[],1.73
10.11.2024,Sekulic P.,2,,,,,,9,1,69%,68% (40/59),38% (10/26),63% (5/8),41% (18/44),60% (18/30),100% (5/5),59% (50/85),49% (36/74),54% (86/159),6,0,75% (9/12),45% (5/11),61% (14/23),"['2', '0']","['2', '0', '4', '0', '6', '0']","['3', '1']",[],[],1.14
10.11.2024,Honda N.,1,,,,,,4,6,59%,59% (26/44),40% (12/30),0% (0/5),32% (19/59),62% (16/26),38% (3/8),51% (38/74),41% (35/85),46% (73/159),4,0,55% (6/11),25% (3/12),39% (9/23),"['1', '2', '3', '2', '5', '2']",[],[],[],[],5.13
05.11.2024,Basilashvili N.,2,,,,,,8,8,45%,76% (28/37),51% (23/45),67% (6/9),43% (21/49),47% (15/32),63% (5/8),62% (51/82),44% (36/81),53% (87/163),7,0,79% (11/14),36% (5/14),57% (16/28),"['1', '0', '4', '1', '6', '3']","['3', '3']","['5', '3']",[],[],-
05.11.2024,Sekulic P.,1,,,,,,5,2,60%,57% (28/49),53% (17/32),38% (3/8),24% (9/37),49% (22/45),33% (3/9),56% (45/81),38% (31/82),47% (76/163),3,1,64% (9/14),21% (3/14),43% (12/28),"['3', '5']","['1', '0', '4', '3']",[],[],[],-
04.11.2024,Sweeny D.,2,,,,,,0,3,59%,58% (28/48),64% (21/33),90% (9/10),22% (6/27),71% (17/24),44% (4/9),60% (49/81),45% (23/51),55% (72/132),6,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0']","['2', '1', '3', '2', '5', '2']",[],[],[],2.85
04.11.2024,Sekulic P.,0,,,,,,2,3,53%,78% (21/27),29% (7/24),56% (5/9),42% (20/48),36% (12/33),10% (1/10),55% (28/51),40% (32/81),45% (60/132),4,2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],1.39
03.11.2024,Sekulic P.,2,,,,,,3,1,68%,83% (25/30),71% (10/14),50% (1/2),44% (11/25),62% (13/21),80% (4/5),80% (35/44),52% (24/46),66% (59/90),6,0,89% (8/9),50% (4/8),71% (12/17),"['1', '1', '3', '1']","['2', '1', '4', '1']",[],[],[],1.35
03.11.2024,Shiraishi H.,0,,,,,,0,7,54%,56% (14/25),38% (8/21),20% (1/5),17% (5/30),29% (4/14),50% (1/2),48% (22/46),20% (9/44),34% (31/90),4,0,50% (4/8),11% (1/9),29% (5/17),"['1', '0']",[],[],[],[],3.04
30.10.2024,Kokkinakis T.,2,,,,,,15,3,58%,77% (33/43),55% (17/31),83% (5/6),33% (17/52),62% (21/34),21% (3/14),68% (50/74),44% (38/86),55% (88/160),6,0,90% (9/10),30% (3/10),60% (12/20),"['1', '0', '5', '2']","['4', '3']",[],[],[],1.14
30.10.2024,Sekulic P.,0,,,,,,5,4,60%,67% (35/52),38% (13/34),79% (11/14),23% (10/43),45% (14/31),17% (1/6),56% (48/86),32% (24/74),45% (72/160),4,2,70% (7/10),10% (1/10),40% (8/20),[],"['5', '5']",[],[],[],5.13
29.10.2024,Sekulic P.,2,,,,,,5,4,59%,72% (43/60),48% (20/42),78% (7/9),39% (16/41),45% (14/31),45% (5/11),62% (64/103),42% (30/72),54% (94/175),9,0,86% (12/14),38% (5/13),63% (17/27),"['3', '1', '6', '2']","['2', '0']","['2', '0', '5', '1']",[],[],1.17
29.10.2024,Marinkov P.,1,,,,,,7,0,57%,61% (25/41),55% (17/31),55% (6/11),28% (17/60),52% (22/42),22% (2/9),58% (42/72),38% (39/103),46% (81/175),1,1,62% (8/13),14% (2/14),37% (10/27),[],"['4', '5', '6', '5']",[],[],[],4.65
24.10.2024,Tu L.,2,,,,,,7,1,54%,83% (24/29),48% (12/25),0% (0/1),42% (15/36),52% (12/23),44% (4/9),67% (36/54),46% (27/59),56% (63/113),5,0,89% (8/9),44% (4/9),67% (12/18),"['3', '2', '5', '4']","['2', '1', '4', '1']",[],[],[],1.40
24.10.2024,Sekulic P.,0,,,,,,0,2,61%,58% (21/36),48% (11/23),56% (5/9),17% (5/29),52% (13/25),100% (1/1),54% (32/59),33% (18/54),44% (50/113),5,1,56% (5/9),11% (1/9),33% (6/18),"['4', '4']",[],[],[],[],2.81
22.10.2024,Sekulic P.,2,,,,,,1,0,73%,72% (31/43),63% (10/16),100% (2/2),29% (10/35),75% (15/20),30% (3/10),69% (41/59),45% (25/55),58% (66/114),9,0,100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['1', '0', '5', '2']",[],[],[],1.43
22.10.2024,Colson T.,0,,,,,,8,3,64%,71% (25/35),25% (5/20),70% (7/10),28% (12/43),38% (6/16),0% (0/2),55% (30/55),31% (18/59),42% (48/114),1,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.82
15.10.2024,Zhang T.,2,,,,,,7,4,60%,71% (41/58),53% (20/38),50% (3/6),27% (13/48),51% (24/47),36% (4/11),64% (61/96),39% (37/95),51% (98/191),6,0,80% (12/15),27% (4/15),53% (16/30),[],[],[],[],[],2.69
15.10.2024,Sekulic P.,1,,,,,,7,10,51%,73% (35/48),49% (23/47),64% (7/11),29% (17/58),47% (18/38),50% (3/6),61% (58/95),36% (35/96),49% (93/191),4,0,73% (11/15),20% (3/15),47% (14/30),[],[],[],[],[],1.43
12.10.2024,Jasika O.,2,,,,,,"['2', '0', '5', '1']","['3', '4']","['1', '2', '4', '3']",[],[],1.73
12.10.2024,Sekulic P.,1,,,,,,[],"['3', '1', '7', '5']","['2', '0']",[],[],1.99
11.10.2024,Sekulic P.,2,,,,,,"['2', '0', '4', '0', '6', '4']","['2', '2', '4', '2']",[],[],[],1.45
11.10.2024,Winter E.,0,,,,,,"['1', '4', '4', '5']","['2', '1']",[],[],[],2.59
10.10.2024,Sekulic P.,2,,,,,,"['3', '1']","['2', '3']","['2', '0', '5', '1']",[],[],1.03
10.10.2024,Pade C.,1,,,,,,[],"['2', '0', '4', '2']","['2', '5']",[],[],9.50
09.10.2024,Sekulic P.,2,,,,,,"['6', '4']","['1', '1', '2', '2', '4', '2', '6', '2']",[],[],[],1.07
09.10.2024,Sach T.,0,,,,,,[],"['1', '0', '2', '1']",[],[],[],6.93
24.07.2024,Krueger M.,2,,,,,,7,2,72%,83% (30/36),36% (5/14),67% (2/3),32% (8/25),56% (19/34),40% (4/10),70% (35/50),46% (27/59),57% (62/109),7,0,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '5', '4']","['3', '2', '5', '2']",[],[],[],1.69
24.07.2024,Sekulic P.,0,,,,,,6,6,42%,68% (17/25),44% (15/34),60% (6/10),17% (6/36),64% (9/14),33% (1/3),54% (32/59),30% (15/50),43% (47/109),3,1,56% (5/9),11% (1/9),33% (6/18),"['4', '4']",[],[],[],[],2.12
22.07.2024,Sekulic P.,2,,,,,,0,6,51%,89% (17/19),44% (8/18),0% (0/1),45% (13/29),70% (19/27),43% (6/14),68% (25/37),57% (32/56),61% (57/93),7,0,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '3', '0', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.72
22.07.2024,Wong C.,0,,,,,,5,2,52%,55% (16/29),30% (8/27),57% (8/14),11% (2/19),56% (10/18),100% (1/1),43% (24/56),32% (12/37),39% (36/93),3,1,25% (2/8),14% (1/7),20% (3/15),"['1', '3']",[],[],[],[],2.04
18.07.2024,Bu Y.,2,,,,,,9,0,57%,69% (24/35),58% (15/26),75% (3/4),58% (14/24),55% (11/20),56% (5/9),64% (39/61),57% (25/44),61% (64/105),8,0,88% (7/8),63% (5/8),75% (12/16),"['3', '3', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],[],1.44
18.07.2024,Sekulic P.,0,,,,,,2,1,55%,42% (10/24),45% (9/20),44% (4/9),31% (11/35),42% (11/26),25% (1/4),43% (19/44),36% (22/61),39% (41/105),2,0,38% (3/8),13% (1/8),25% (4/16),"['1', '0']",[],[],[],[],2.69
