Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M15 Joinville (Brazil),clay,header
02.08.,Pereira J.,0,,,,,,[],[],[],[],[],0
02.08.,Gimenez I.,2,,,,,,[],[],[],[],[],0
01.08.,Pereira J.,2,,,,,,[],[],[],[],[],0
01.08.,Remondy Pagotto V. H.,1,,,,,,[],[],[],[],[],0
30.07.,Pereira J.,2,,,,,,[],[],[],[],[],0
30.07.,Braga V.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Sao Paulo (Brazil),clay,header
ITF MEN - SINGLES M15 Santa Tecla (El Salvador),hard,header
19.07.,Pereira J.,1,,,,,,[],[],[],[],[],0
19.07.,Rubio Fierros A. F.,2,,,,,,[],[],[],[],[],0
18.07.,Pereira J.,2,,,,,,[],[],[],[],[],0
18.07.,Cruz C.,0,,,,,,[],[],[],[],[],0
17.07.,Pereira J.,2,,,,,,[],[],[],[],[],0
17.07.,Delgadillo A.,0,,,,,,[],[],[],[],[],0
16.07.,Pereira J.,2,,,,,,[],[],[],[],[],0
16.07.,Perez B.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Villavicencio (Colombia),clay,header
ITF MEN - SINGLES M15 Saarlouis (Germany),clay,header
ITF MEN - SINGLES M25 Ceska Lipa (Czech Republic),clay,header
12.06.,Pereira J.,2,,,,,,[],[],[],[],[],0
12.06.,Milev Y.,0,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Santos (Brazil),clay,header
07.05.,Pereira J.,0,,,,,,4,3,60%,63% (24/38),24% (6/25),50% (6/12),34% (10/29),46% (11/24),43% (3/7),48% (30/63),40% (21/53),44% (51/116),4,2,40% (4/10),33% (3/9),37% (7/19),[],[],[],[],[],0
07.05.,Boscardin Dias P.,2,,,,,,0,4,55%,66% (19/29),54% (13/24),57% (4/7),37% (14/38),76% (19/25),50% (6/12),60% (32/53),52% (33/63),56% (65/116),6,0,67% (6/9),60% (6/10),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Santos (Brazil) - Qualification,clay,header
05.05.,Pereira J.,2,,,,,,0,3,58%,76% (19/25),44% (8/18),50% (1/2),69% (11/16),74% (17/23),86% (6/7),63% (27/43),72% (28/39),67% (55/82),7,0,86% (6/7),100% (6/6),92% (12/13),[],[],[],[],[],0
05.05.,Saraiva Dos Santos P. A.,0,,,,,,1,3,41%,31% (5/16),26% (6/23),14% (1/7),24% (6/25),56% (10/18),50% (1/2),28% (11/39),37% (16/43),33% (27/82),3,0,0% (0/6),14% (1/7),8% (1/13),[],[],[],[],[],0
04.05.,Pereira J.,2,,,,,,4,0,59%,74% (17/23),69% (11/16),0% (0/1),61% (23/38),80% (8/10),60% (6/10),72% (28/39),61% (31/51),66% (59/90),7,0,86% (6/7),86% (6/7),86% (12/14),[],[],[],[],[],0
04.05.,Tenti F.,0,,,,,,1,0,79%,45% (17/38),30% (3/10),40% (4/10),26% (6/23),31% (5/16),100% (1/1),39% (20/51),28% (11/39),34% (31/90),3,0,14% (1/7),14% (1/7),14% (2/14),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Porto Alegre (Brazil) - Qualification,clay,header
27.04.,Pereira J.,0,,,,,,3,1,71%,64% (29/45),39% (7/18),67% (6/9),38% (13/34),25% (6/24),100% (1/1),57% (36/63),33% (19/58),45% (55/121),4,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],0
27.04.,Rodrigues P.,2,,,,,,2,4,59%,62% (21/34),75% (18/24),0% (0/1),36% (16/45),61% (11/18),33% (3/9),67% (39/58),43% (27/63),55% (66/121),6,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES San Miguel de Tucuman (Argentina),clay,header
22.04.,Pereira J.,1,,,,,,3,0,76%,57% (45/79),60% (15/25),58% (7/12),33% (24/73),55% (17/31),29% (2/7),58% (60/104),39% (41/104),49% (101/208),3,1,67% (10/15),13% (2/15),40% (12/30),[],[],[],[],[],0
22.04.,Ambrogi L. E.,2,,,,,,3,0,70%,67% (49/73),45% (14/31),71% (5/7),43% (34/79),40% (10/25),42% (5/12),61% (63/104),42% (44/104),51% (107/208),7,0,87% (13/15),33% (5/15),60% (18/30),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Campinas (Brazil),clay,header
31.03.,Pereira J.,0,,,,,,1,5,63%,58% (19/33),32% (6/19),17% (1/6),28% (11/39),53% (21/40),19% (3/16),48% (25/52),41% (32/79),44% (57/131),2,0,44% (4/9),30% (3/10),37% (7/19),[],[],[],[],[],0
31.03.,Collarini A.,2,,,,,,1,8,49%,72% (28/39),48% (19/40),81% (13/16),42% (14/33),68% (13/19),83% (5/6),59% (47/79),52% (27/52),56% (74/131),8,0,70% (7/10),56% (5/9),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Concepcion (Chile),clay,header
25.03.,Pereira J.,0,,,,,,1,2,70%,67% (22/33),43% (6/14),0% (0/3),22% (10/45),39% (7/18),0% (0/4),59% (27/46),27% (17/63),40% (44/109),3,0,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],0
25.03.,Collarini A.,2,,,,,,1,2,71%,78% (35/45),61% (11/18),100% (4/4),33% (11/33),57% (8/14),100% (3/3),73% (46/63),41% (19/46),60% (65/109),7,0,100% (10/10),33% (3/9),68% (13/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Concepcion (Chile) - Qualification,clay,header
24.03.,Pereira J.,2,,,,,,4,0,67%,65% (39/60),63% (19/30),50% (3/6),45% (31/69),41% (14/34),36% (4/11),64% (58/90),44% (45/103),53% (103/193),6,0,80% (12/15),29% (4/14),55% (16/29),[],[],[],[],[],0
24.03.,Ogura K.,1,,,,,,0,2,67%,55% (38/69),59% (20/34),64% (7/11),35% (21/60),37% (11/30),50% (3/6),56% (58/103),36% (32/90),47% (90/193),4,0,71% (10/14),20% (3/15),45% (13/29),[],[],[],[],[],0
24.03.,Pereira J.,2,,,,,,2,2,63%,74% (29/39),48% (11/23),60% (3/5),43% (17/40),49% (20/41),40% (4/10),65% (40/62),46% (37/81),54% (77/143),9,0,80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],0
24.03.,Bancalari A.,0,,,,,,3,4,49%,57% (23/40),51% (21/41),60% (6/10),26% (10/39),52% (12/23),40% (2/5),54% (44/81),35% (22/62),46% (66/143),1,1,60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Santiago (Chile) - Qualification,clay,header
10.03.,Pereira J.,1,,,,,,4,6,59%,63% (38/60),55% (23/42),60% (6/10),32% (22/68),48% (20/42),30% (3/10),60% (61/102),38% (42/110),49% (103/212),3,0,75% (12/16),19% (3/16),47% (15/32),[],[],[],[],[],0
10.03.,Nunez D. A.,2,,,,,,8,4,62%,68% (46/68),52% (22/42),70% (7/10),37% (22/60),45% (19/42),40% (4/10),62% (68/110),40% (41/102),51% (109/212),7,0,81% (13/16),25% (4/16),53% (17/32),[],[],[],[],[],0
ITF MEN - SINGLES M25 Punta del Este 2 (Uruguay),clay,header
ITF MEN - SINGLES M25 Punta del Este (Uruguay),clay,header
ITF MEN - SINGLES M25 Sao Paulo 2 (Brazil),clay,header
CHALLENGER MEN - SINGLES Curitiba (Brazil),clay,header
24.10.2024,Pereira J.,0,,,,,,0,3,57%,50% (14/28),38% (8/21),50% (5/10),13% (3/24),30% (3/10),0% (0/0),45% (22/49),18% (6/34),34% (28/83),2,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],0
24.10.2024,Guillen Meza A.,2,,,,,,0,1,71%,88% (21/24),70% (7/10),0% (0/0),50% (14/28),62% (13/21),50% (5/10),82% (28/34),55% (27/49),66% (55/83),8,0,100% (7/7),71% (5/7),86% (12/14),[],[],[],[],[],0
22.10.2024,Pereira J.,1,,,,,,5,1,61%,80% (32/40),50% (13/26),50% (1/2),42% (22/53),36% (8/22),60% (3/5),68% (45/66),40% (30/75),53% (75/141),7,0,91% (10/11),25% (3/12),57% (13/23),[],[],[],[],[],0
22.10.2024,Dellien H.,1,,,,,,2,1,71%,58% (31/53),64% (14/22),40% (2/5),20% (8/40),50% (13/26),50% (1/2),60% (45/75),32% (21/66),47% (66/141),3,0,75% (9/12),9% (1/11),43% (10/23),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Campinas (Brazil) - Qualification,clay,header
13.10.2024,Pereira J.,0,,,,,,1,1,54%,46% (12/26),41% (9/22),25% (2/8),19% (3/16),51% (20/39),40% (2/5),44% (21/48),42% (23/55),43% (44/103),3,0,25% (2/8),25% (2/8),25% (4/16),[],[],[],[],[],0
13.10.2024,Prado Angelo J. C.,2,,,,,,3,5,29%,81% (13/16),49% (19/39),60% (3/5),54% (14/26),59% (13/22),75% (6/8),58% (32/55),56% (27/48),57% (59/103),7,0,75% (6/8),75% (6/8),75% (12/16),[],[],[],[],[],0
ITF MEN - SINGLES M25 Luque (Paraguay),clay,header
CHALLENGER MEN - SINGLES Antofagasta (Chile),clay,header
24.09.2024,Pereira J.,0,,,,,,1,1,75%,62% (26/42),36% (5/14),20% (1/5),20% (5/25),47% (17/36),33% (2/6),55% (31/56),36% (22/61),45% (53/117),5,0,60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],0
24.09.2024,Cerundolo J. M.,2,,,,,,4,4,41%,80% (20/25),53% (19/36),67% (4/6),38% (16/42),64% (9/14),80% (4/5),64% (39/61),45% (25/56),55% (64/117),5,0,80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Antofagasta (Chile) - Qualification,clay,header
23.09.2024,Pereira J.,2,,,,,,1,0,81%,76% (26/34),88% (7/8),100% (1/1),43% (10/23),55% (11/20),80% (4/5),79% (33/42),49% (21/43),64% (54/85),8,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],0
23.09.2024,Justo G. I.,0,,,,,,2,2,53%,57% (13/23),45% (9/20),20% (1/5),24% (8/34),13% (1/8),0% (0/1),51% (22/43),21% (9/42),36% (31/85),2,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],0
22.09.2024,Pereira J.,2,,,,,,0,2,74%,77% (27/35),50% (6/12),67% (2/3),62% (18/29),60% (6/10),71% (5/7),70% (33/47),62% (24/39),66% (57/86),6,0,88% (7/8),71% (5/7),80% (12/15),[],[],[],[],[],0
22.09.2024,Zuniga Garcia B.,0,,,,,,0,1,74%,38% (11/29),40% (4/10),29% (2/7),23% (8/35),50% (6/12),33% (1/3),38% (15/39),30% (14/47),34% (29/86),4,4,29% (2/7),13% (1/8),20% (3/15),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Cali (Colombia),clay,header
17.09.2024,Pereira J.,0,,,,,,4,1,74%,65% (31/48),53% (9/17),60% (3/5),27% (16/59),50% (11/22),17% (1/6),62% (40/65),33% (27/81),46% (67/146),3,0,80% (8/10),9% (1/11),43% (9/21),[],[],[],[],[],0
17.09.2024,Dellien H.,2,,,,,,7,3,73%,73% (43/59),50% (11/22),83% (5/6),35% (17/48),47% (8/17),40% (2/5),67% (54/81),38% (25/65),54% (79/146),7,0,91% (10/11),20% (2/10),57% (12/21),[],[],[],[],[],0
ITF MEN - SINGLES M25 Belem (Brazil),hard,header
