Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES Brisbane (Australia) - Qualification,hard,header
28.12.2024,Lajovic D.,1,,,,,,6,1,76%,79% (41/52),69% (11/16),75% (3/4),30% (18/60),54% (15/28),29% (2/7),76% (52/68),38% (33/88),54% (85/156),7,0,92% (12/13),15% (2/13),54% (14/26),[],[],[],[],[],0
28.12.2024,Hoole C.,1,,,,,,7,6,68%,70% (42/60),46% (13/28),71% (5/7),21% (11/52),31% (5/16),25% (1/4),63% (55/88),24% (16/68),46% (71/156),3,0,85% (11/13),8% (1/13),46% (12/26),[],[],[],[],[],0
ITF MEN - SINGLES M15 Tauranga (New Zealand),hard,header
ITF MEN - SINGLES M15 Wellington (New Zealand),hard,header
CHALLENGER MEN - SINGLES Canberra (Australia),hard,header
02.01.2024,Hoole C.,0,,,,,,2,3,68%,69% (25/36),47% (8/17),60% (3/5),15% (6/39),54% (15/28),0% (0/4),62% (33/53),31% (21/67),45% (54/120),3,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],0
02.01.2024,Schoolkate T.,2,,,,,,12,3,58%,85% (33/39),46% (13/28),100% (4/4),31% (11/36),53% (9/17),40% (2/5),69% (46/67),38% (20/53),55% (66/120),7,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Canberra (Australia) - Qualification,hard,header
01.01.2024,Hoole C.,2,,,,,,10,4,62%,81% (30/37),43% (10/23),83% (5/6),14% (3/22),65% (22/34),80% (4/5),67% (40/60),45% (25/56),56% (65/116),7,0,90% (9/10),40% (4/10),65% (13/20),[],[],[],[],[],0
01.01.2024,Skatov T.,0,,,,,,3,6,39%,86% (19/22),35% (12/34),20% (1/5),19% (7/37),57% (13/23),17% (1/6),55% (31/56),33% (20/60),44% (51/116),3,0,60% (6/10),10% (1/10),35% (7/20),[],[],[],[],[],0
31.12.2023,Hoole C.,2,,,,,,9,0,63%,74% (29/39),52% (12/23),80% (4/5),37% (11/30),50% (10/20),67% (4/6),66% (41/62),45% (23/51),57% (64/113),89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],0
31.12.2023,Harper M.,0,,,,,,2,1,60%,63% (19/30),45% (9/20),33% (2/6),26% (10/39),48% (11/23),20% (1/5),55% (28/51),34% (21/62),43% (49/113),56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],0
ITF MEN - SINGLES M15 East Lansing,hard,header
ITF MEN - SINGLES M15 Caloundra 2 (Australia),hard,header
04.08.2023,Hoole C.,1,,,,,,[],[],[],[],[],0
04.08.2023,Sinclair C.,2,,,,,,[],[],[],[],[],0
03.08.2023,Hoole C.,2,,,,,,[],[],[],[],[],0
03.08.2023,Matsuda R.,0,,,,,,[],[],[],[],[],0
02.08.2023,Mehrotra A.,1,,,,,,[],[],[],[],[],0
02.08.2023,Hoole C.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Caloundra (Australia),hard,header
27.07.2023,Hoole C.,0,,,,,,[],[],[],[],[],0
27.07.2023,Fancutt T. J.,2,,,,,,[],[],[],[],[],0
25.07.2023,Hoole C.,2,,,,,,[],[],[],[],[],0
25.07.2023,Yamanaka T.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Caloundra (Australia),hard,header
23.07.2022,Hoole C.,0,,,,,,[],[],[],[],[],0
23.07.2022,Sinclair C.,2,,,,,,[],[],[],[],[],0
19.07.2022,Hoole C.,2,,,,,,[],[],[],[],[],0
19.07.2022,Braund A.,1,,,,,,[],[],[],[],[],0
EXHIBITION - MEN UTR Pro Match Series (World),hard,header
24.02.2021,Hoole C.,0,,,,,,[],[],[],[],[],0
24.02.2021,Sweeny D.,2,,,,,,[],[],[],[],[],0
EXHIBITION - MEN UTR Pro Match Series (World),hard,header
BOYS - SINGLES Australian Open (Australia) - Qualification,hard,header
23.01.2020,Hoole C.,0,,,,,,[],[],[],[],[],0
23.01.2020,Sanchez Martinez B.,2,,,,,,[],[],[],[],[],0
22.01.2020,Hoole C.,2,,,,,,[],[],[],[],[],0
22.01.2020,Inagawa D.,1,,,,,,[],[],[],[],[],0
