Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W15 Sharm ElSheikh 4 (Egypt),hard,header
28.02.2024,Brugnone F.,0,1,1,,,,['-'],['-'],['-'],['-'],['-'],1.32
28.02.2024,Rushiti A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],3.18
ITF WOMEN - SINGLES :  W15 Sharm ElSheikh 3 (Egypt),hard,header
24.02.2024,Brugnone F.,0,6^3,4,,,,['-'],['-'],['-'],['-'],['-'],4.61
24.02.2024,Kuzmova K.,2,7^7,6,,,,['-'],['-'],['-'],['-'],['-'],1.17
23.02.2024,Brugnone F.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],2.39
23.02.2024,Kummel A.,0,2,6^4,,,,['-'],['-'],['-'],['-'],['-'],1.53
22.02.2024,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.86
22.02.2024,Ayukawa M.,0,2,2,,,,['-'],['-'],['-'],['-'],['-'],1.86
21.02.2024,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.01
21.02.2024,Lammas A.,0,2,0,,,,['-'],['-'],['-'],['-'],['-'],12.20
ITF WOMEN - SINGLES :  W35 Monastir (Tunisia),hard,header
17.01.2024,Brugnone F.,0,3,6^1,,,,['-'],['-'],['-'],['-'],['-'],4.42
17.01.2024,Martinez Cirez C.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],1.18
ITF WOMEN - SINGLES :  W15 Monastir 2 (Tunisia),hard,header
10.01.2024,Brugnone F.,1,6,4,2,,,['-'],['-'],['-'],['-'],['-'],2.88
10.01.2024,Mansouri Y.,2,3,6,6,,,['-'],['-'],['-'],['-'],['-'],1.38
ITF WOMEN - SINGLES :  W15 Monastir 36 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W15 Monastir 35 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W15 Monastir 34 (Tunisia),hard,header
28.09.2023,Brugnone F.,1,6,6^5,1,,,['-'],['-'],['-'],['-'],['-'],1.89
28.09.2023,Martynov D.,2,3,7^7,6,,,['-'],['-'],['-'],['-'],['-'],1.82
26.09.2023,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.21
26.09.2023,Grigoras P.,0,2,2,,,,['-'],['-'],['-'],['-'],['-'],4.08
ITF WOMEN - SINGLES :  W60 Madrid (Spain),hard,header
ITF WOMEN - SINGLES :  W40+H Calvi (France),hard,header
25.04.2023,Brugnone F.,0,3,4,,,,['-'],['-'],['-'],['-'],['-'],7.40
25.04.2023,Snigur D.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.06
ITF WOMEN - SINGLES :  W15 Monastir 10 (Tunisia),hard,header
07.04.2023,Brugnone F.,1,6,4,0,,,['-'],['-'],['-'],['-'],['-'],2.63
07.04.2023,Guth M.,2,4,6,6,,,['-'],['-'],['-'],['-'],['-'],1.44
06.04.2023,Brugnone F.,2,6,2,6,,,['-'],['-'],['-'],['-'],['-'],1.18
06.04.2023,Sengphrachanh N.,1,1,6,3,,,['-'],['-'],['-'],['-'],['-'],4.50
05.04.2023,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.07
05.04.2023,Zeng Z.,0,2,1,,,,['-'],['-'],['-'],['-'],['-'],7.70
ITF WOMEN - SINGLES :  W15 Monastir 9 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W25 Saint Etienne (France),hard,header
16.11.2022,Brugnone F.,0,1,3,,,,['-'],['-'],['-'],['-'],['-'],1.61
16.11.2022,Droguet A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],2.23
ITF WOMEN - SINGLES :  W15 Monastir 35 (Tunisia),hard,header
21.10.2022,Brugnone F.,0,2,1,,,,['-'],['-'],['-'],['-'],['-'],1.71
21.10.2022,Keller N.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],2.10
20.10.2022,Paskauskas K.,0,1,,,,,['-'],['-'],['-'],['-'],['-'],2.16
20.10.2022,Brugnone F.,0,3,,,,,['-'],['-'],['-'],['-'],['-'],1.65
19.10.2022,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.02
19.10.2022,Lazarova V.,0,1,1,,,,['-'],['-'],['-'],['-'],['-'],10.50
ITF WOMEN - SINGLES :  W15 Monastir 34 (Tunisia),hard,header
14.10.2022,Brugnone F.,0,3,5,,,,['-'],['-'],['-'],['-'],['-'],1.24
14.10.2022,Zawadzka J.,2,6,7,,,,['-'],['-'],['-'],['-'],['-'],3.94
13.10.2022,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.15
13.10.2022,Koller A.,0,0,3,,,,['-'],['-'],['-'],['-'],['-'],5.00
12.10.2022,Brugnone F.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.91
