Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,220/143,144/87,49/29,27/27,-,-
2024,31/24,24/17,1/3,6/4,-,-
2023,49/34,36/20,5/6,8/8,-,-
2022,62/30,25/11,27/11,10/8,-,-
2021,25/10,12/5,13/5,-,-,-
2020,5/2,5/2,-,-,-,-
2018,3/3,2/2,1/1,-,-,-
2017,15/6,15/6,-,-,-,-
2016,24/21,22/16,2/3,0/2,-,-
2015,2/4,2/3,-,0/1,-,-
2014,4/7,1/4,-,3/3,-,-
2013,0/1,-,-,0/1,-,-
2012,0/1,0/1,-,-,-,-
