Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,29/24,6/11,16/8,4/4,-,3/1
2023,6/4,0/1,3/2,-,-,3/1
2022,0/1,-,-,0/1,-,-
2021,0/1,-,0/1,-,-,-
2020,0/1,-,0/1,-,-,-
2019,4/1,-,4/1,-,-,-
2018,7/3,1/1,6/2,-,-,-
2017,4/6,0/3,-,4/3,-,-
2016,5/5,2/4,3/1,-,-,-
2015,3/2,3/2,-,-,-,-
