Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,43/15,6/3,8/6,-,-,29/6
2024,15/5,6/3,-,-,-,9/2
2023,7/4,-,0/2,-,-,7/2
2022,13/4,-,0/2,-,-,13/2
2021,8/2,-,8/2,-,-,-
