Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Cali (Colombia),clay,header
23.08. 02:45,Tumasonis G. P.,0,6^2,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '4']",[],[],[],[],9.00
22.08. 00:40,Prado Angelo J. C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.01
22.08. 00:40,Camargo Lima E.,0,1,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],12.20
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
15.08. 00:35,Prado Angelo J. C.,0,4,4,,,,2,2,75%,57% (26/46),40% (6/15),50% (3/6),31% (13/42),48% (12/25),20% (2/10),9,56% (32/57),37% (25/67),46% (57/124),3,60% (6/10),20% (2/10),40% (8/20),"['2', '1']","['3', '2']",[],[],[],2.35
15.08. 00:35,Andrade A.,2,6,6,,,,6,0,63%,69% (29/42),52% (13/25),80% (8/10),43% (20/46),60% (9/15),50% (3/6),7,63% (42/67),44% (25/57),54% (67/124),4,80% (8/10),40% (4/10),60% (12/20),"['2', '2', '6', '4']","['4', '4', '6', '4']",[],[],[],1.56
14.08. 05:00,Prado Angelo J. C.,2,6,4,6,,,1,2,57%,67% (30/45),47% (16/34),56% (5/9),50% (20/40),51% (20/39),70% (7/10),8,58% (46/79),51% (40/79),54% (86/158),4,69% (9/13),50% (7/14),59% (16/27),"['1', '0', '3', '2', '5', '2', '6', '3']","['2', '0']","['4', '2', '6', '2']",[],[],2.09
14.08. 05:00,Sakamoto P.,1,3,6,2,,,0,1,51%,50% (20/40),49% (19/39),30% (3/10),33% (15/45),53% (18/34),44% (4/9),7,49% (39/79),42% (33/79),46% (72/158),3,50% (7/14),31% (4/13),41% (11/27),"['1', '1', '3', '5']","['2', '3', '5', '4']",[],[],[],1.70
ITF MEN - SINGLES :  M25 Southaven,hard,header
09.08. 03:30,Prado Angelo J. C.,1,6,4,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '1', '6', '3']","['2', '0']","['1', '1', '2', '4']",[],[],2.18
09.08. 03:30,Kang K.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '4']","['2', '3', '5', '4']","['1', '0', '2', '1', '4', '1', '5', '2']",[],[],1.63
08.08. 06:35,Prado Angelo J. C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2', '5', '3']","['2', '1', '4', '1']",[],[],[],1.17
08.08. 06:35,Ciocanu A.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']",[],[],[],[],4.61
ITF MEN - SINGLES :  M25 Sao Paulo (Brazil),clay,header
CHALLENGER MEN - SINGLES :  Ibague (Colombia),clay,header
26.06. 23:30,Prado Angelo J. C.,0,4,6^5,,,,3,2,56%,63% (27/43),56% (19/34),63% (5/8),17% (6/35),53% (18/34),50% (2/4),7,60% (46/77),35% (24/69),48% (70/146),3,73% (8/11),18% (2/11),45% (10/22),"['2', '0']","['1', '1']",[],[],[],2.13
26.06. 23:30,Mena F.,2,6,7^7,,,,7,2,51%,83% (29/35),47% (16/34),50% (2/4),37% (16/43),44% (15/34),38% (3/8),9,65% (45/69),40% (31/77),52% (76/146),5,82% (9/11),27% (3/11),55% (12/22),"['2', '3', '4', '3']","['1', '0']",[],[],[],1.68
25.06. 02:40,Prado Angelo J. C.,2,6,1,6,,,0,4,56%,68% (26/38),50% (15/30),33% (1/3),39% (19/49),51% (23/45),31% (4/13),9,60% (41/68),45% (42/94),51% (83/162),3,82% (9/11),33% (4/12),57% (13/23),"['1', '0', '5', '2']",[],"['2', '0', '6', '2']",[],[],1.47
25.06. 02:40,Barreto Sanchez D. A.,1,2,6,2,,,3,11,52%,61% (30/49),49% (22/45),69% (9/13),32% (12/38),50% (15/30),67% (2/3),9,55% (52/94),40% (27/68),49% (79/162),3,67% (8/12),18% (2/11),43% (10/23),[],"['2', '0', '5', '1']",[],[],[],2.59
CHALLENGER MEN - SINGLES :  Santa Cruz 2 (Bolivia),clay,header
21.06. 04:25,Prado Angelo J. C.,1,6^3,6,5,,,7,3,56%,72% (46/64),48% (24/50),63% (5/8),29% (26/89),58% (32/55),19% (3/16),6,61% (70/114),40% (58/144),50% (128/258),3,82% (14/17),18% (3/17),50% (17/34),"['2', '2']","['5', '4']","['4', '5']",[],[],2.27
21.06. 04:25,Habib H.,2,7^7,4,7,,,12,10,62%,71% (63/89),42% (23/55),81% (13/16),28% (18/64),52% (26/50),38% (3/8),6,60% (86/144),39% (44/114),50% (130/258),3,82% (14/17),18% (3/17),50% (17/34),"['1', '0']",[],"['4', '2', '7', '5']",[],[],1.57
20.06. 01:50,Prado Angelo J. C.,2,6,3,6,,,2,2,59%,62% (32/52),50% (18/36),50% (4/8),46% (17/37),45% (19/42),75% (6/8),8,57% (50/88),46% (36/78),52% (86/166),4,69% (9/13),46% (6/13),58% (15/26),"['1', '0', '3', '0']","['3', '4']","['2', '2', '4', '2', '5', '3']",[],[],1.67
20.06. 01:50,Olivo R.,1,2,6,3,,,1,2,47%,54% (20/37),55% (23/42),25% (2/8),38% (20/52),50% (18/36),50% (4/8),7,54% (42/78),43% (38/88),48% (80/166),3,54% (7/13),31% (4/13),42% (11/26),[],"['2', '0', '5', '3']","['2', '1', '3', '4']",[],[],2.14
19.06. 03:40,Prado Angelo J. C.,2,4,6,6,,,0,1,45%,62% (24/39),57% (27/47),64% (7/11),32% (14/44),66% (23/35),75% (6/8),7,59% (51/86),47% (37/79),53% (88/165),4,71% (10/14),40% (6/15),55% (16/29),"['1', '0', '3', '2']","['2', '1']","['2', '1', '4', '3', '6', '3']",[],[],1.36
19.06. 03:40,Blanch D.,1,6,4,3,,,5,6,56%,68% (30/44),34% (12/35),25% (2/8),38% (15/39),43% (20/47),36% (4/11),6,53% (42/79),41% (35/86),47% (77/165),3,60% (9/15),29% (4/14),45% (13/29),"['2', '2', '3', '3', '6', '4']",[],"['2', '2']",[],[],3.03
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
12.06. 23:15,Prado Angelo J. C.,0,0,2,,,,0,1,60%,32% (9/28),42% (8/19),25% (2/8),21% (6/28),50% (5/10),100% (1/1),5,36% (17/47),29% (11/38),33% (28/85),2,14% (1/7),14% (1/7),14% (2/14),[],"['1', '3']",[],[],[],2.73
12.06. 23:15,Torres J. B.,2,6,6,,,,0,2,74%,79% (22/28),50% (5/10),0% (0/1),68% (19/28),58% (11/19),75% (6/8),9,71% (27/38),64% (30/47),67% (57/85),9,86% (6/7),86% (6/7),86% (12/14),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '5', '2']",[],[],[],1.43
11.06. 20:40,Prado Angelo J. C.,2,6,6^4,6,,,3,4,58%,80% (39/49),58% (21/36),33% (1/3),42% (26/62),45% (17/38),45% (5/11),8,71% (60/85),43% (43/100),56% (103/185),3,87% (13/15),33% (5/15),60% (18/30),"['3', '1', '6', '4']","['3', '1']","['1', '0', '4', '1']",[],[],1.36
11.06. 20:40,Hudd E.,1,4,7^7,2,,,0,2,62%,58% (36/62),55% (21/38),55% (6/11),20% (10/49),42% (15/36),67% (2/3),8,57% (57/100),29% (25/85),44% (82/185),3,67% (10/15),13% (2/15),40% (12/30),"['4', '5']","['4', '5']",[],[],[],3.03
CHALLENGER MEN - SINGLES :  Vicenza (Italy),clay,header
31.05. 19:05,Prado Angelo J. C.,0,6^5,0,,,,1,0,68%,54% (25/46),36% (8/22),38% (3/8),23% (7/31),56% (19/34),33% (2/6),9,49% (33/68),41% (26/64),45% (59/132),3,44% (4/9),22% (2/9),33% (6/18),"['2', '1', '6', '5']",[],[],[],[],2.76
31.05. 19:05,Tseng C. H.,2,7^7,6,,,,5,1,48%,77% (24/31),44% (15/34),67% (4/6),46% (21/46),64% (14/22),63% (5/8),7,59% (38/64),51% (35/68),55% (73/132),8,78% (7/9),56% (5/9),67% (12/18),"['3', '3', '6', '6']","['1', '0', '3', '0', '5', '0']",[],[],[],1.37
29.05. 16:40,Prado Angelo J. C.,2,6,6^2,6,,,1,4,62%,64% (44/69),55% (23/42),56% (5/9),37% (25/68),48% (19/40),46% (6/13),7,60% (67/111),41% (44/108),51% (111/219),5,75% (12/16),38% (6/16),56% (18/32),"['2', '0', '4', '2', '6', '4']","['5', '5']","['2', '3', '4', '3']",[],[],2.61
29.05. 16:40,Gaubas V.,1,4,7^7,4,,,3,1,63%,63% (43/68),53% (21/40),54% (7/13),36% (25/69),45% (19/42),44% (4/9),7,59% (64/108),40% (44/111),49% (108/219),5,63% (10/16),25% (4/16),44% (14/32),"['2', '3', '4', '5']","['1', '0']","['2', '0']",[],[],1.46
CHALLENGER MEN - SINGLES :  Skopje (North Macedonia) - Qualification,clay,header
19.05. 14:10,Prado Angelo J. C.,1,2,6,2,,,5,5,44%,60% (24/40),45% (23/51),50% (6/12),31% (10/32),48% (16/33),57% (4/7),5,52% (47/91),40% (26/65),47% (73/156),5,50% (6/12),33% (4/12),42% (10/24),"['2', '3']","['2', '1', '4', '1']","['2', '5']",[],[],1.26
19.05. 14:10,Fomin S.,2,6,2,6,,,0,0,49%,69% (22/32),52% (17/33),43% (3/7),40% (16/40),55% (28/51),50% (6/12),10,60% (39/65),48% (44/91),53% (83/156),4,67% (8/12),50% (6/12),58% (14/24),"['3', '1', '4', '2', '6', '2']",[],"['2', '0', '5', '1', '6', '2']",[],[],3.66
ITF MEN - SINGLES :  M25 Reggio Emilia (Italy),clay,header
14.05. 14:50,Prado Angelo J. C.,1,2,7,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '2', '5', '5', '7', '5']","['3', '5']",[],[],1.95
14.05. 14:50,Picchione A.,2,6,5,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '5', '2']","['1', '0', '3', '2']","['1', '0', '5', '2', '6', '3']",[],[],1.77
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil),clay,header
03.05. 19:40,Prado Angelo J. C.,0,3,1,,,,2,4,45%,61% (17/28),26% (9/34),50% (6/12),35% (12/34),50% (7/14),40% (2/5),5,42% (26/62),40% (19/48),41% (45/110),2,25% (2/8),25% (2/8),25% (4/16),"['1', '0', '2', '1']",[],[],[],[],1.90
03.05. 19:40,Bueno G.,2,6,6,,,,0,2,71%,65% (22/34),50% (7/14),60% (3/5),39% (11/28),74% (25/34),50% (6/12),6,60% (29/48),58% (36/62),59% (65/110),9,75% (6/8),75% (6/8),75% (12/16),"['1', '1', '3', '3', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.82
02.05. 20:05,Alves M.,0,1,,,,,0,0,63%,25% (3/12),43% (3/7),57% (4/7),38% (3/8),25% (1/4),100% (1/1),4,32% (6/19),33% (4/12),32% (10/31),1,0% (0/3),33% (1/3),17% (1/6),"['1', '3']",[],[],[],[],2.33
02.05. 20:05,Prado Angelo J. C.,0,5,,,,,0,0,67%,63% (5/8),75% (3/4),0% (0/1),75% (9/12),57% (4/7),43% (3/7),6,67% (8/12),68% (13/19),68% (21/31),3,67% (2/3),100% (3/3),83% (5/6),"['1', '0', '3', '0', '4', '1']",[],[],[],[],1.57
01.05. 05:05,Prado Angelo J. C.,2,7^7,7^10,,,,2,3,56%,72% (34/47),57% (21/37),33% (1/3),26% (12/46),50% (24/48),50% (2/4),9,65% (55/84),38% (36/94),51% (91/178),5,83% (10/12),17% (2/12),50% (12/24),"['1', '2']","['2', '0']",[],[],[],2.40
01.05. 05:05,Popko D.,0,6^5,6^8,,,,6,2,49%,74% (34/46),50% (24/48),50% (2/4),28% (13/47),43% (16/37),67% (2/3),4,62% (58/94),35% (29/84),49% (87/178),3,83% (10/12),17% (2/12),50% (12/24),"['2', '0']","['3', '4']",[],[],[],1.54
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil) - Qualification,clay,header
30.04. 01:20,Prado Angelo J. C.,2,6,6,,,,3,3,58%,62% (23/37),63% (17/27),100% (6/6),45% (19/42),56% (15/27),40% (4/10),6,63% (40/64),49% (34/69),56% (74/133),6,100% (8/8),44% (4/9),71% (12/17),"['3', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.34
30.04. 01:20,Pereira J.,0,4,1,,,,2,3,61%,55% (23/42),44% (12/27),60% (6/10),38% (14/37),37% (10/27),0% (0/6),5,51% (35/69),38% (24/64),44% (59/133),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],3.13
28.04. 23:55,Prado Angelo J. C.,2,6,2,6,,,5,2,65%,47% (28/59),50% (16/32),65% (11/17),51% (27/53),74% (17/23),50% (8/16),7,48% (44/91),58% (44/76),53% (88/167),5,50% (6/12),62% (8/13),56% (14/25),"['1', '0', '3', '2', '5', '2']","['2', '5']","['2', '1', '3', '2', '5', '2', '6', '3']",[],[],1.15
28.04. 23:55,Tosetto R.,1,2,6,3,,,0,3,70%,49% (26/53),26% (6/23),50% (8/16),53% (31/59),50% (16/32),35% (6/17),6,42% (32/76),52% (47/91),47% (79/167),4,38% (5/13),50% (6/12),44% (11/25),"['1', '1']","['3', '1', '5', '1', '6', '2']","['2', '2', '3', '5']",[],[],5.47
CHALLENGER MEN - SINGLES :  Concepcion (Chile),clay,header
26.04. 23:55,Prado Angelo J. C.,1,1,6,6^5,,,3,6,55%,65% (37/57),43% (20/47),50% (5/10),37% (18/49),47% (14/30),100% (4/4),10,55% (57/104),41% (32/79),49% (89/183),3,64% (9/14),29% (4/14),46% (13/28),[],"['3', '1', '5', '3']","['2', '3', '6', '5']",[],[],2.36
26.04. 23:55,Ficovich J. P.,2,6,3,7^7,,,1,7,62%,63% (31/49),53% (16/30),0% (0/4),35% (20/57),57% (27/47),50% (5/10),9,59% (47/79),45% (47/104),51% (94/183),3,71% (10/14),36% (5/14),54% (15/28),"['2', '0', '5', '1']","['3', '4']","['2', '0', '6', '6']",[],[],1.54
24.04. 22:05,Prado Angelo J. C.,2,6,4,6,,,1,3,54%,64% (32/50),51% (22/43),67% (6/9),48% (31/64),47% (7/15),75% (6/8),6,58% (54/93),48% (38/79),53% (92/172),4,77% (10/13),46% (6/13),62% (16/26),"['1', '0', '3', '0', '6', '1']","['1', '1']","['2', '2', '5', '3']",[],[],1.32
24.04. 22:05,Roncadelli F.,1,1,6,3,,,1,3,81%,52% (33/64),53% (8/15),25% (2/8),36% (18/50),49% (21/43),33% (3/9),6,52% (41/79),42% (39/93),47% (80/172),3,54% (7/13),23% (3/13),38% (10/26),[],"['1', '0', '5', '4']","['2', '1']",[],[],3.24
23.04. 02:35,Prado Angelo J. C.,2,6,6,,,,1,2,58%,64% (21/33),58% (14/24),75% (3/4),53% (19/36),62% (13/21),46% (6/13),5,61% (35/57),56% (32/57),59% (67/114),5,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '4', '1', '6', '1']","['3', '1', '4', '2', '6', '2']",[],[],[],1.26
23.04. 02:35,Alvarez N.,0,1,2,,,,2,1,63%,47% (17/36),38% (8/21),54% (7/13),36% (12/33),42% (10/24),25% (1/4),4,44% (25/57),39% (22/57),41% (47/114),1,25% (2/8),14% (1/7),20% (3/15),[],"['2', '3']",[],[],[],3.66
CHALLENGER MEN - SINGLES :  San Miguel de Tucuman (Argentina),clay,header
15.04. 22:00,Prado Angelo J. C.,0,3,4,,,,2,0,61%,63% (19/30),53% (10/19),50% (3/6),19% (7/36),54% (13/24),50% (1/2),4,59% (29/49),33% (20/60),45% (49/109),1,67% (6/9),10% (1/10),37% (7/19),"['2', '3']",[],[],[],[],1.64
15.04. 22:00,Dutra Da Silva D.,2,6,6,,,,3,4,60%,81% (29/36),46% (11/24),50% (1/2),37% (11/30),47% (9/19),50% (3/6),6,67% (40/60),41% (20/49),55% (60/109),3,90% (9/10),33% (3/9),63% (12/19),"['3', '1', '4', '2']","['4', '3']",[],[],[],2.19
CHALLENGER MEN - SINGLES :  Florianopolis (Brazil),clay,header
05.04. 22:50,Prado Angelo J. C.,0,2,1,,,,2,2,57%,56% (15/27),25% (5/20),38% (3/8),20% (6/30),46% (6/13),0% (0/1),4,43% (20/47),28% (12/43),36% (32/90),1,29% (2/7),13% (1/8),20% (3/15),[],[],[],[],[],1.75
05.04. 22:50,Reis Da Silva J.,2,6,6,,,,1,0,70%,80% (24/30),54% (7/13),100% (1/1),44% (12/27),75% (15/20),63% (5/8),13,72% (31/43),57% (27/47),64% (58/90),6,88% (7/8),71% (5/7),80% (12/15),"['2', '1', '4', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.98
05.04. 01:50,Prado Angelo J. C.,2,1,6,7^7,,,0,2,60%,65% (36/55),44% (16/36),25% (2/8),43% (29/67),32% (8/25),36% (4/11),7,57% (52/91),40% (37/92),49% (89/183),4,60% (9/15),29% (4/14),45% (13/29),[],"['2', '1', '3', '4', '5', '4']","['2', '3']",[],[],1.80
05.04. 01:50,Olivieri G. A.,1,6,4,6^5,,,2,3,73%,57% (38/67),68% (17/25),64% (7/11),35% (19/55),56% (20/36),75% (6/8),11,60% (55/92),43% (39/91),51% (94/183),4,71% (10/14),40% (6/15),55% (16/29),"['1', '0', '3', '0', '6', '1']","['2', '2', '4', '2']","['2', '0']",[],[],1.86
03.04. 02:40,Prado Angelo J. C.,2,7^7,6,,,,2,3,61%,62% (23/37),63% (15/24),25% (1/4),50% (17/34),59% (19/32),45% (5/11),11,62% (38/61),55% (36/66),58% (74/127),3,70% (7/10),50% (5/10),60% (12/20),"['3', '1', '4', '4', '5', '5']","['2', '1', '5', '2']",[],[],[],1.51
03.04. 02:40,Ribeiro E.,0,6^2,2,,,,2,1,52%,50% (17/34),41% (13/32),55% (6/11),38% (14/37),38% (9/24),75% (3/4),5,45% (30/66),38% (23/61),42% (53/127),3,50% (5/10),30% (3/10),40% (8/20),"['2', '3', '4', '3', '5', '4']",[],[],[],[],2.50
CHALLENGER MEN - SINGLES :  Florianopolis (Brazil) - Qualification,clay,header
01.04. 20:00,Prado Angelo J. C.,0,5,6^5,,,,6,1,55%,71% (30/42),46% (16/35),56% (5/9),34% (22/64),54% (14/26),33% (3/9),5,60% (46/77),40% (36/90),49% (82/167),3,67% (8/12),25% (3/12),46% (11/24),"['2', '2', '4', '4']","['3', '3']",[],[],[],3.66
01.04. 20:00,Ugo Carabelli C.,2,7,7^7,,,,2,0,71%,66% (42/64),46% (12/26),67% (6/9),29% (12/42),54% (19/35),44% (4/9),6,60% (54/90),40% (31/77),51% (85/167),3,75% (9/12),33% (4/12),54% (13/24),"['2', '1', '4', '3', '6', '5']","['2', '1']",[],[],[],1.26
CHALLENGER MEN - SINGLES :  Sao Leopoldo (Brazil),clay,header
27.03. 21:35,Prado Angelo J. C.,1,2,6,5,,,2,5,60%,67% (37/55),44% (16/36),50% (4/8),30% (20/67),59% (20/34),25% (3/12),9,58% (53/91),40% (40/101),48% (93/192),3,71% (10/14),21% (3/14),46% (13/28),"['2', '5']","['1', '0', '4', '1']",[],[],[],2.84
27.03. 21:35,Pucinelli de Almeida M.,2,6,2,7,,,8,4,66%,70% (47/67),41% (14/34),75% (9/12),33% (18/55),56% (20/36),50% (4/8),10,60% (61/101),42% (38/91),52% (99/192),3,79% (11/14),29% (4/14),54% (15/28),"['2', '0', '5', '1', '6', '2']",[],"['7', '5']",[],[],1.40
26.03. 01:05,Prado Angelo J. C.,2,6,0,6,,,2,5,58%,62% (33/53),44% (17/39),72% (13/18),42% (21/50),50% (14/28),42% (5/12),6,54% (50/92),45% (35/78),50% (85/170),4,58% (7/12),42% (5/12),50% (12/24),"['1', '2', '5', '4']",[],"['2', '1', '3', '2', '5', '2']",[],[],1.48
26.03. 01:05,Bobrov B.,1,4,6,2,,,2,2,64%,58% (29/50),50% (14/28),58% (7/12),38% (20/53),56% (22/39),28% (5/18),6,55% (43/78),46% (42/92),50% (85/170),7,58% (7/12),42% (5/12),50% (12/24),"['2', '0']","['2', '0', '4', '0', '6', '0']","['2', '2']",[],[],2.56
CHALLENGER MEN - SINGLES :  Asuncion (Paraguay),clay,header
20.03. 05:55,Prado Angelo J. C.,1,6,3,1,,,2,1,54%,62% (23/37),45% (14/31),33% (3/9),33% (15/45),63% (12/19),50% (4/8),7,54% (37/68),42% (27/64),48% (64/132),6,50% (6/12),36% (4/11),43% (10/23),"['1', '1', '3', '1', '5', '1']","['2', '3']",[],[],[],4.47
20.03. 05:55,Varillas J. P.,2,1,6,6,,,1,5,70%,67% (30/45),37% (7/19),50% (4/8),38% (14/37),55% (17/31),67% (6/9),8,58% (37/64),46% (31/68),52% (68/132),7,64% (7/11),50% (6/12),57% (13/23),"['1', '0']","['2', '0', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],1.18
CHALLENGER MEN - SINGLES :  Santa Cruz (Bolivia),clay,header
07.03. 04:20,Prado Angelo J. C.,0,6^3,1,,,,2,4,47%,68% (25/37),37% (15/41),58% (7/12),26% (9/35),41% (9/22),67% (2/3),5,51% (40/78),32% (18/57),43% (58/135),3,50% (5/10),22% (2/9),37% (7/19),"['2', '1', '4', '3']",[],[],[],[],4.06
07.03. 04:20,Ugo Carabelli C.,2,7^7,6,,,,0,2,61%,74% (26/35),59% (13/22),33% (1/3),32% (12/37),63% (26/41),42% (5/12),7,68% (39/57),49% (38/78),57% (77/135),5,78% (7/9),50% (5/10),63% (12/19),"['2', '2', '5', '5']","['1', '0', '3', '0', '6', '1']",[],[],[],1.22
05.03. 06:15,Prado Angelo J. C.,2,6,6,,,,1,4,55%,78% (21/27),59% (13/22),0% (0/0),45% (19/42),59% (10/17),44% (4/9),7,69% (34/49),49% (29/59),58% (63/108),7,100% (8/8),50% (4/8),75% (12/16),"['3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.97
05.03. 06:15,Gomez F. A.,0,4,0,,,,2,4,71%,55% (23/42),41% (7/17),56% (5/9),22% (6/27),41% (9/22),0% (0/0),5,51% (30/59),31% (15/49),42% (45/108),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.78
ITF MEN - SINGLES :  M25 Tucuman (Argentina),clay,header
ITF MEN - SINGLES :  M25 Punta del Este 2 (Uruguay),clay,header
ATP - SINGLES :  Davis Cup - World Group II (World) - Preliminary,-,header
03.02. 20:50,Prado Angelo J. C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '4', '3', '6', '3']","['4', '2', '6', '2']",[],[],[],1.26
03.02. 20:50,Jones M.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '3']",[],[],[],[],3.66
ITF MEN - SINGLES :  M15 Santa Cruz 2 (Bolivia),clay,header
ITF MEN - SINGLES :  M15 Santa Cruz (Bolivia),clay,header
ITF MEN - SINGLES :  M15 Cochabamba (Bolivia),clay,header
ITF MEN - SINGLES :  M15 Rosario (Argentina),clay,header
12.11.2023,Prado Angelo J. C.,2,6,4,7^9,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.74
12.11.2023,Rodriguez L. J.,1,3,6,6^7,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.98
11.11.2023,Prado Angelo J. C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.63
11.11.2023,Ambrogi L. E.,0,4,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.44
11.11.2023,Prado Angelo J. C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.58
11.11.2023,Egea F. E.,0,4,0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.27
09.11.2023,Prado Angelo J. C.,2,6,5,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.34
09.11.2023,Monzon I.,1,3,7,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.04
08.11.2023,Prado Angelo J. C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],0
