Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,43/49,18/18,21/25,4/6,-,-
2024,9/10,5/5,2/3,2/2,-,-
2023,18/24,4/4,14/18,0/2,-,-
2022,13/9,8/5,5/4,-,-,-
2021,2/3,0/2,-,2/1,-,-
2019,1/3,1/2,-,0/1,-,-
