Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,30/36,0/1,21/26,-,-,9/9
2024,8/8,-,4/7,-,-,4/1
2023,1/3,-,1/2,-,-,0/1
2022,5/10,-,0/3,-,-,5/7
2021,5/6,-,5/6,-,-,-
2019,2/5,0/1,2/4,-,-,-
2018,8/3,-,8/3,-,-,-
2017,1/1,-,1/1,-,-,-
