Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,21/65,7/21,14/43,0/1,-,-
2024,3/21,1/5,2/16,-,-,-
2023,7/12,0/1,7/11,-,-,-
2019,0/8,0/4,0/3,0/1,-,-
2018,9/16,6/10,3/6,-,-,-
2017,2/6,0/1,2/5,-,-,-
2015,0/2,-,0/2,-,-,-
