Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,79/93,76/83,2/7,-,-,1/3
2024,28/24,27/23,1/1,-,-,-
2023,20/24,20/22,0/2,-,-,-
2022,23/22,21/15,1/4,-,-,1/3
2021,8/21,8/21,-,-,-,-
2019,0/1,0/1,-,-,-,-
2018,0/1,0/1,-,-,-,-
