Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Tallahassee (USA),clay,header
17.04. 22:25,Galarneau A.,1,6^4,7^9,2,,,4,3,62%,48% (39/81),66% (33/50),62% (8/13),30% (20/67),46% (24/52),25% (3/12),55% (72/131),37% (44/119),46% (116/250),4,1,69% (11/16),19% (3/16),44% (14/32),[],[],[],[],[],1.55
17.04. 22:25,Reis Da Silva J.,2,7^7,6^7,6,,,0,4,56%,70% (47/67),54% (28/52),75% (9/12),52% (42/81),34% (17/50),38% (5/13),63% (75/119),45% (59/131),54% (134/250),6,0,81% (13/16),31% (5/16),56% (18/32),[],[],[],[],[],2.34
15.04. 19:40,Galarneau A.,2,6,6,,,,2,1,67%,65% (20/31),67% (10/15),100% (1/1),71% (10/14),70% (14/20),86% (6/7),65% (30/46),71% (24/34),68% (54/80),7,0,100% (6/6),100% (6/6),100% (12/12),[],[],[],[],[],1.50
15.04. 19:40,Gueymard Wayenburg S.,0,0,0,,,,0,2,41%,29% (4/14),30% (6/20),14% (1/7),35% (11/31),33% (5/15),0% (0/1),29% (10/34),35% (16/46),33% (26/80),3,0,0% (0/6),0% (0/6),0% (0/12),[],[],[],[],[],2.48
CHALLENGER MEN - SINGLES :  Mexico City (Mexico),clay,header
09.04. 03:35,Galarneau A.,0,3,3,,,,4,7,56%,66% (23/35),37% (10/27),56% (5/9),26% (8/31),35% (6/17),25% (1/4),53% (33/62),29% (14/48),43% (47/110),2,1,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],1.75
09.04. 03:35,Pacheco Mendez R.,2,6,6,,,,2,2,65%,74% (23/31),65% (11/17),75% (3/4),34% (12/35),63% (17/27),44% (4/9),71% (34/48),47% (29/62),57% (63/110),8,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.99
CHALLENGER MEN - SINGLES :  Morelos (Mexico),hard,header
06.04. 04:40,Galarneau A.,0,2,5,,,,2,2,62%,67% (24/36),41% (9/22),50% (3/6),23% (8/35),29% (6/21),0% (0/2),57% (33/58),25% (14/56),41% (47/114),3,1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.69
06.04. 04:40,Popko D.,2,6,7,,,,6,0,63%,77% (27/35),71% (15/21),100% (2/2),33% (12/36),59% (13/22),50% (3/6),75% (42/56),43% (25/58),59% (67/114),7,0,100% (10/10),30% (3/10),65% (13/20),[],[],[],[],[],2.07
