Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,123/94,87/65,26/22,6/5,-,4/2
2024,39/21,39/21,-,-,-,-
2023,13/11,6/5,2/4,5/2,-,-
2022,13/10,6/3,2/3,1/2,-,4/2
2021,7/8,5/4,2/3,0/1,-,-
2019,0/2,0/2,-,-,-,-
2018,18/13,13/10,5/3,-,-,-
2017,25/21,11/13,14/8,-,-,-
2016,7/6,6/5,1/1,-,-,-
2015,0/1,0/1,-,-,-,-
2014,1/1,1/1,-,-,-,-
