Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,28/21,0/4,20/15,2/1,-,6/1
2024,10/7,-,10/7,-,-,-
2023,11/6,-,4/4,2/1,-,5/1
2022,7/8,0/4,6/4,-,-,1/0
