Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,44/36,33/25,6/10,-,-,5/1
2024,26/13,17/10,4/2,-,-,5/1
2021,14/14,13/11,1/3,-,-,-
2019,3/6,2/3,1/3,-,-,-
2018,0/2,-,0/2,-,-,-
2017,1/1,1/1,-,-,-,-
