Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,239/197,6/18,163/128,42/30,27/21,1/0
2024,14/23,0/7,8/10,1/1,4/5,1/0
2023,39/26,1/2,24/16,0/4,14/4,-
2022,43/26,1/2,24/16,14/6,4/2,-
2021,30/25,0/1,19/17,11/5,0/2,-
2020,25/17,1/1,24/15,0/1,-,-
2019,27/29,3/3,17/20,4/3,3/3,-
2018,37/29,0/2,26/16,9/7,2/4,-
2017,16/10,-,15/7,1/2,0/1,-
2016,5/6,-,3/5,2/1,-,-
2015,3/4,-,3/4,-,-,-
2013,0/1,-,0/1,-,-,-
2012,0/1,-,0/1,-,-,-
