Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,80/62,8/11,54/38,16/11,2/2,-
2024,22/27,2/7,14/15,5/4,1/1,-
2023,21/16,-,12/11,8/4,1/1,-
2022,30/14,6/4,21/7,3/3,-,-
2021,7/4,-,7/4,-,-,-
2019,0/1,-,0/1,-,-,-
