Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,96/101,37/47,54/49,4/3,0/1,1/1
2024,13/13,3/3,10/10,-,-,-
2023,3/3,-,2/2,-,-,1/1
2022,2/9,2/6,0/3,-,-,-
2021,13/22,5/11,8/11,-,-,-
2020,8/4,-,8/4,-,-,-
2019,20/22,6/8,13/12,1/1,0/1,-
2018,23/14,12/10,11/3,0/1,-,-
2017,6/8,3/5,0/2,3/1,-,-
2016,8/6,6/4,2/2,-,-,-
