Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,35/36,6/3,20/30,-,-,9/3
2024,3/11,0/1,3/10,-,-,-
2023,18/15,3/1,15/14,-,-,-
2022,12/5,3/1,0/1,-,-,9/3
2021,2/3,-,2/3,-,-,-
2015,0/2,-,0/2,-,-,-
