Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,117/76,42/36,63/34,12/5,0/1,-
2024,13/9,10/8,3/1,-,-,-
2023,22/16,10/7,3/5,9/3,0/1,-
2022,44/15,12/6,29/8,3/1,-,-
2021,20/17,0/5,20/11,0/1,-,-
2020,2/5,1/2,1/3,-,-,-
2019,6/6,6/6,-,-,-,-
2018,10/7,3/2,7/5,-,-,-
2017,0/1,-,0/1,-,-,-
