Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,29/39,18/32,11/6,0/1,-,-
2024,22/23,11/17,11/6,-,-,-
2023,4/10,4/10,-,-,-,-
2022,3/4,3/3,-,0/1,-,-
2021,0/1,0/1,-,-,-,-
2019,0/1,0/1,-,-,-,-
