Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Pune (India) - Qualification,hard,header
18.08.2022,Vesely J.,1,6,3,6^0,,,16,10,51%,81% (35/43),50% (21/42),71% (5/7),30% (17/56),47% (20/43),60% (3/5),66% (56/85),37% (37/99),51% (93/184),86% (12/14),20% (3/15),52% (15/29),"['1', '0', '3', '0']",[],"['3', '1']",[],[],1.33
18.08.2022,Simon G.,2,2,6,7^7,,,4,9,57%,70% (39/56),53% (23/43),40% (2/5),19% (8/43),50% (21/42),29% (2/7),63% (62/99),34% (29/85),49% (91/184),80% (12/15),14% (2/14),48% (14/29),[],"['4', '2']","['4', '5']",[],[],3.20
16.08.2022,Vesely J.,2,6,6,,,,9,6,68%,87% (33/38),33% (6/18),100% (2/2),38% (14/37),57% (17/30),33% (3/9),70% (39/56),46% (31/67),57% (70/123),100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['3', '1', '5', '1']",[],[],[],1.54
16.08.2022,Ritschard A.,0,4,1,,,,3,6,55%,62% (23/37),43% (13/30),67% (6/9),13% (5/38),67% (12/18),0% (0/2),54% (36/67),30% (17/56),43% (53/123),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.25
ATP - SINGLES :  Newport (USA),grass,header
12.07.2022,Vesely J.,2,6,6,,,,10,5,62%,79% (26/33),60% (12/20),100% (3/3),42% (13/31),49% (17/35),38% (3/8),72% (38/53),45% (30/66),57% (68/119),100% (9/9),33% (3/9),67% (12/18),"['3', '2']","['2', '1', '4', '1']",[],[],[],1.26
12.07.2022,Lopez F.,0,4,2,,,,5,10,47%,58% (18/31),51% (18/35),63% (5/8),21% (7/33),40% (8/20),0% (0/3),55% (36/66),28% (15/53),43% (51/119),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.76
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
01.07.2022,Vesely J.,0,3,2,2,,,10,9,61%,70% (30/43),39% (11/28),44% (4/9),23% (13/57),41% (9/22),0% (0/7),26,30,71% (20/28),58% (41/71),28% (22/79),42% (63/150),58% (7/12),0% (0/13),28% (7/25),1441,[],[],[],[],[],2.79
01.07.2022,Paul T.,3,6,6,6,,,4,1,72%,77% (44/57),59% (13/22),100% (7/7),30% (13/43),61% (17/28),56% (5/9),23,14,88% (7/8),72% (57/79),42% (30/71),58% (87/150),100% (13/13),42% (5/12),72% (18/25),1589,"['4', '2']","['2', '1', '5', '2']","['2', '1', '5', '2']",[],[],1.46
29.06.2022,Vesely J.,3,6,5,6^2,6,7^10,19,11,61%,80% (87/109),46% (32/69),73% (11/15),29% (37/129),50% (25/50),42% (5/12),67,64,66% (50/76),67% (119/178),34% (61/178),51% (180/356),86% (24/28),19% (5/26),54% (29/54),"['3', '1']","['1', '0']","['1', '0']","['5', '3']","['2', '1']",2.46
29.06.2022,Davidovich Fokina A.,2,3,7,7^7,3,6^7,13,3,72%,71% (92/129),50% (25/50),58% (7/12),20% (22/109),54% (37/69),27% (4/15),60,44,70% (23/33),66% (117/178),33% (59/178),49% (176/356),81% (21/26),14% (4/28),46% (25/54),[],"['4', '4', '7', '5']","['2', '2']",[],"['3', '3']",1.51
27.06.2022,Vesely J.,3,6,6,7^7,,,22,11,59%,90% (46/51),51% (18/35),80% (4/5),35% (20/57),51% (18/35),33% (4/12),40,31,64% (14/22),74% (64/86),41% (38/92),57% (102/178),93% (14/15),29% (4/14),62% (18/29),"['3', '1']","['3', '2', '5', '2']","['2', '1']",[],[],1.05
27.06.2022,Coria F.,0,3,2,6^3,,,3,5,62%,65% (37/57),49% (17/35),67% (8/12),10% (5/51),49% (17/35),20% (1/5),20,17,67% (6/9),59% (54/92),26% (22/86),43% (76/178),71% (10/14),7% (1/15),38% (11/29),[],[],"['2', '2']",[],[],7.10
CHALLENGER MEN - SINGLES :  Ilkley (United Kingdom),grass,header
17.06.2022,Vesely J.,1,6^4,6,6^3,,,30,4,75%,85% (57/67),68% (15/22),0% (0/1),26% (16/62),34% (12/35),29% (2/7),81% (72/89),29% (28/97),54% (100/186),94% (16/17),13% (2/16),55% (18/33),[],"['5', '3']","['3', '4']",[],[],1.79
17.06.2022,Sock J.,2,7^7,3,7^7,,,12,2,64%,74% (46/62),66% (23/35),71% (5/7),15% (10/67),32% (7/22),100% (1/1),71% (69/97),19% (17/89),46% (86/186),88% (14/16),6% (1/17),45% (15/33),[],[],"['3', '1']",[],[],2.03
15.06.2022,Vesely J.,2,6,6^5,6,,,26,3,74%,86% (59/69),42% (10/24),50% (1/2),25% (15/59),60% (21/35),33% (3/9),74% (69/93),38% (36/94),56% (105/187),94% (15/16),21% (3/14),60% (18/30),"['4', '2', '5', '3']",[],"['4', '2']",[],[],1.34
15.06.2022,Grenier H.,1,3,7^7,3,,,10,4,63%,75% (44/59),40% (14/35),67% (6/9),14% (10/69),58% (14/24),50% (1/2),62% (58/94),26% (24/93),44% (82/187),79% (11/14),6% (1/16),40% (12/30),"['3', '4']",[],[],[],[],3.28
13.06.2022,Vesely J.,2,7^7,6,,,,8,2,66%,81% (35/43),59% (13/22),100% (2/2),28% (12/43),68% (17/25),29% (2/7),74% (48/65),43% (29/68),58% (77/133),100% (10/10),22% (2/9),63% (12/19),[],"['2', '0', '5', '1']",[],[],[],1.22
13.06.2022,Celikbilek A.,0,6^3,1,,,,8,2,63%,72% (31/43),32% (8/25),71% (5/7),19% (8/43),41% (9/22),0% (0/2),57% (39/68),26% (17/65),42% (56/133),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],4.14
CHALLENGER MEN - SINGLES :  Nottingham (United Kingdom),grass,header
07.06.2022,Vesely J.,1,7^9,6^5,6^6,,,20,6,71%,77% (69/90),62% (23/37),67% (2/3),16% (11/70),40% (20/50),33% (1/3),72% (92/127),26% (31/120),50% (123/247),94% (17/18),6% (1/18),50% (18/36),"['3', '3']",[],[],[],[],1.67
07.06.2022,Peniston R.,2,6^7,7^7,7^8,,,8,3,58%,84% (59/70),60% (30/50),67% (2/3),23% (21/90),38% (14/37),33% (1/3),74% (89/120),28% (35/127),50% (124/247),94% (17/18),6% (1/18),50% (18/36),"['3', '2']",[],[],[],[],2.16
ATP - SINGLES :  French Open (France),clay,header
24.05.2022,Vesely J.,1,7^7,6^4,3,2,,13,10,66%,80% (66/82),44% (19/43),79% (11/14),6% (4/66),33% (15/46),0% (0/2),36,39,78% (14/18),68% (85/125),17% (19/112),44% (104/237),85% (17/20),0% (0/21),41% (17/41),[],[],[],[],[],1.69
24.05.2022,Johnson S.,3,6^4,7^7,6,6,,22,3,59%,94% (62/66),67% (31/46),100% (2/2),20% (16/82),56% (24/43),21% (3/14),64,21,81% (13/16),83% (93/112),32% (40/125),56% (133/237),100% (21/21),15% (3/20),59% (24/41),[],[],"['2', '0']","['2', '1', '4', '1']",[],2.24
ATP - SINGLES :  Madrid (Spain) - Qualification,clay,header
30.04.2022,Vesely J.,0,3,6^3,,,,4,2,64%,78% (29/37),48% (10/21),67% (2/3),23% (12/53),40% (8/20),0% (0/4),67% (39/58),27% (20/73),45% (59/131),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],3.66
30.04.2022,Goffin D.,2,6,7^7,,,,19,2,73%,77% (41/53),60% (12/20),100% (4/4),22% (8/37),52% (11/21),33% (1/3),73% (53/73),33% (19/58),55% (72/131),100% (11/11),10% (1/10),57% (12/21),"['4', '2']",[],[],[],[],1.29
ATP - SINGLES :  Estoril (Portugal),clay,header
26.04.2022,Vesely J.,0,3,3,,,,3,8,67%,62% (26/42),29% (6/21),60% (6/10),30% (13/43),46% (6/13),100% (1/1),51% (32/63),34% (19/56),43% (51/119),56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],2.58
26.04.2022,Dellien H.,2,6,6,,,,2,2,77%,70% (30/43),54% (7/13),0% (0/1),38% (16/42),71% (15/21),40% (4/10),66% (37/56),49% (31/63),57% (68/119),89% (8/9),44% (4/9),67% (12/18),"['3', '1']","['2', '1', '3', '2', '6', '3']",[],[],[],1.53
ATP - SINGLES :  Marrakech (Morocco),clay,header
05.04.2022,Vesely J.,1,7^8,3,0,,,5,7,70%,58% (32/55),50% (12/24),50% (5/10),31% (15/49),52% (15/29),29% (2/7),56% (44/79),38% (30/78),47% (74/157),58% (7/12),18% (2/11),39% (9/23),"['3', '4']","['2', '0']",[],[],[],1.11
05.04.2022,Jaziri M.,1,6^6,6,2,,,4,2,63%,69% (34/49),48% (14/29),71% (5/7),42% (23/55),50% (12/24),50% (5/10),62% (48/78),44% (35/79),53% (83/157),82% (9/11),42% (5/12),61% (14/23),"['2', '0']","['1', '2', '3', '2', '6', '3']","['2', '0']",[],[],6.70
CHALLENGER MEN - SINGLES :  Marbella (Spain),clay,header
02.04.2022,Vesely J.,0,3,4,,,,3,4,72%,68% (26/38),40% (6/15),57% (4/7),18% (7/39),47% (7/15),50% (1/2),60% (32/53),26% (14/54),43% (46/107),67% (6/9),10% (1/10),37% (7/19),[],"['2', '4']",[],[],[],2.58
02.04.2022,Munar J.,2,6,6,,,,1,1,72%,82% (32/39),53% (8/15),50% (1/2),32% (12/38),60% (9/15),43% (3/7),74% (40/54),40% (21/53),57% (61/107),90% (9/10),33% (3/9),63% (12/19),"['4', '2']","['1', '0', '4', '1']",[],[],[],1.51
01.04.2022,Vesely J.,2,6,6,,,,3,2,69%,66% (27/41),83% (15/18),100% (3/3),33% (13/40),63% (10/16),43% (3/7),71% (42/59),41% (23/56),57% (65/115),100% (9/9),33% (3/9),67% (12/18),"['3', '2', '5', '2']","['1', '0']",[],[],[],2.24
01.04.2022,Carballes Baena R.,0,2,4,,,,1,1,71%,68% (27/40),38% (6/16),57% (4/7),34% (14/41),17% (3/18),0% (0/3),59% (33/56),29% (17/59),43% (50/115),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.59
30.03.2022,Vesely J.,2,6,7^7,,,,4,2,62%,78% (31/40),68% (17/25),67% (2/3),38% (19/50),35% (9/26),50% (2/4),74% (48/65),37% (28/76),54% (76/141),91% (10/11),18% (2/11),55% (12/22),"['3', '2']","['2', '3']",[],[],[],1.43
30.03.2022,Gombos N.,0,4,6^5,,,,1,1,66%,62% (31/50),65% (17/26),50% (2/4),23% (9/40),32% (8/25),33% (1/3),63% (48/76),26% (17/65),46% (65/141),82% (9/11),9% (1/11),45% (10/22),[],"['3', '1']",[],[],[],2.88
28.03.2022,Vesely J.,2,6^2,7^7,6,,,10,3,82%,77% (58/75),53% (9/17),33% (1/3),30% (17/56),49% (18/37),67% (4/6),73% (67/92),38% (35/93),55% (102/185),88% (14/16),27% (4/15),58% (18/31),"['2', '0']","['4', '5']","['2', '0', '5', '1']",[],[],1.43
28.03.2022,Kuznetsov An.,1,7^7,6^3,1,,,6,2,60%,70% (39/56),51% (19/37),33% (2/6),23% (17/75),47% (8/17),67% (2/3),62% (58/93),27% (25/92),45% (83/185),73% (11/15),13% (2/16),42% (13/31),"['1', '2']","['5', '3']",[],[],[],2.78
CHALLENGER MEN - SINGLES :  Roseto Degli Abruzzi 2 (Italy),clay,header
15.03.2022,Vesely J.,0,2,2,,,,1,4,59%,56% (18/32),36% (8/22),43% (3/7),10% (3/29),55% (11/20),0% (0/2),48% (26/54),29% (14/49),39% (40/103),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.35
15.03.2022,Serdarusic N.,2,6,6,,,,5,2,59%,90% (26/29),45% (9/20),100% (2/2),44% (14/32),64% (14/22),57% (4/7),71% (35/49),52% (28/54),61% (63/103),100% (8/8),50% (4/8),75% (12/16),"['4', '2', '6', '2']","['2', '0', '6', '2']",[],[],[],3.15
ATP - SINGLES :  Dubai (United Arab Emirates),hard,header
26.02.2022,Vesely J.,0,3,4,,,,6,8,59%,76% (26/34),29% (7/24),63% (5/8),21% (9/43),40% (6/15),25% (1/4),57% (33/58),28% (16/58),42% (49/116),67% (6/9),10% (1/10),37% (7/19),[],"['3', '3']",[],[],[],3.36
26.02.2022,Rublev A.,2,6,6,,,,13,1,74%,79% (34/43),53% (8/15),75% (3/4),24% (8/34),38% (9/24),38% (3/8),72% (42/58),43% (25/58),58% (67/116),90% (9/10),33% (3/9),63% (12/19),"['3', '1']","['1', '0', '4', '3']",[],[],[],1.37
25.02.2022,Vesely J.,2,6^7,7^7,7^7,,,19,7,65%,82% (63/77),50% (21/42),50% (2/4),21% (16/76),23% (10/44),22% (2/9),71% (84/119),34% (41/121),52% (124/240),89% (16/18),11% (2/18),50% (18/36),"['2', '0']",[],"['5', '5']",[],[],3.01
25.02.2022,Shapovalov D.,1,7^9,6^2,6^3,,,7,14,63%,79% (60/76),45% (20/44),78% (7/9),18% (14/77),33% (14/42),50% (2/4),66% (80/121),29% (35/119),48% (115/240),89% (16/18),11% (2/18),50% (18/36),"['2', '3']",[],"['5', '4']",[],[],1.44
24.02.2022,Vesely J.,2,6,7^7,,,,9,3,66%,69% (34/49),56% (14/25),60% (3/5),26% (12/47),42% (10/24),38% (3/8),65% (48/74),37% (26/71),51% (74/145),82% (9/11),27% (3/11),55% (12/22),"['1', '0', '4', '3']","['4', '3']",[],[],[],11.00
24.02.2022,Djokovic N.,0,4,6^4,,,,9,4,66%,74% (35/47),42% (10/24),63% (5/8),31% (15/49),32% (8/25),40% (2/5),63% (45/71),35% (26/74),49% (71/145),73% (8/11),18% (2/11),45% (10/22),"['2', '2']","['5', '5']",[],[],[],1.05
23.02.2022,Vesely J.,2,6,6,,,,10,1,69%,90% (28/31),64% (9/14),100% (1/1),34% (14/41),45% (9/20),75% (3/4),82% (37/45),44% (27/61),60% (64/106),100% (9/9),33% (3/9),67% (12/18),"['2', '1', '5', '2']","['2', '1']",[],[],[],5.08
23.02.2022,Bautista-Agut R.,0,2,4,,,,7,4,67%,66% (27/41),35% (7/20),25% (1/4),10% (3/31),29% (4/14),0% (0/1),56% (34/61),18% (8/45),40% (42/106),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.18
21.02.2022,Vesely J.,2,6,7^7,,,,7,2,61%,85% (35/41),54% (14/26),80% (4/5),22% (10/45),50% (16/32),17% (2/12),73% (49/67),36% (28/77),53% (77/144),91% (10/11),18% (2/11),55% (12/22),"['2', '1']","['1', '0']",[],[],[],3.76
21.02.2022,Cilic M.,0,4,6^3,,,,17,2,58%,78% (35/45),44% (14/32),83% (10/12),15% (6/41),38% (10/26),20% (1/5),64% (49/77),27% (18/67),47% (67/144),82% (9/11),9% (1/11),45% (10/22),[],"['5', '5']",[],[],[],1.29
ATP - SINGLES :  Dubai (United Arab Emirates) - Qualification,hard,header
20.02.2022,Vesely J.,2,7^7,6^6,6,,,15,10,64%,82% (51/62),49% (17/35),0% (0/1),22% (14/63),40% (17/43),25% (3/12),70% (68/97),35% (37/106),52% (105/203),94% (15/16),19% (3/16),56% (18/32),"['3', '4']",[],"['1', '0', '5', '2']",[],[],2.71
20.02.2022,Popyrin A.,1,6^4,7^8,2,,,19,6,59%,78% (49/63),47% (20/43),75% (9/12),18% (11/62),23% (8/35),100% (1/1),65% (69/106),30% (29/97),48% (98/203),81% (13/16),6% (1/16),44% (14/32),"['4', '2']",[],[],[],[],1.49
19.02.2022,Vesely J.,2,6,5,6,,,24,5,72%,89% (42/47),67% (12/18),0% (0/1),36% (19/53),51% (19/37),44% (4/9),83% (54/65),42% (38/90),59% (92/155),93% (13/14),29% (4/14),61% (17/28),"['2', '1', '4', '1', '6', '1']",[],"['2', '0']",[],[],1.18
19.02.2022,Habib H.,1,1,7,3,,,12,6,59%,57% (30/53),59% (22/37),56% (5/9),4% (2/47),50% (9/18),100% (1/1),58% (52/90),17% (11/65),41% (63/155),71% (10/14),7% (1/14),39% (11/28),[],"['6', '5']",[],[],[],5.08
ATP - SINGLES :  Doha (Qatar),hard,header
15.02.2022,Vesely J.,1,6,6^4,4,,,11,8,54%,80% (39/49),60% (25/42),75% (3/4),20% (13/66),47% (18/38),9% (1/11),70% (64/91),32% (33/104),50% (97/195),94% (15/16),7% (1/15),52% (16/31),"['2', '0']",[],[],[],[],2.79
15.02.2022,Rinderknech A.,2,3,7^7,6,,,19,2,63%,80% (53/66),47% (18/38),91% (10/11),20% (10/49),21% (9/42),25% (1/4),68% (71/104),30% (27/91),50% (98/195),93% (14/15),6% (1/16),48% (15/31),[],[],"['2', '1']",[],[],1.46
CHALLENGER MEN - SINGLES :  Bengaluru (India),hard,header
11.02.2022,Vesely J.,0,4,,,,,5,2,58%,57% (12/21),60% (9/15),67% (4/6),25% (4/16),26% (5/19),50% (1/2),58% (21/36),37% (13/35),48% (34/71),60% (3/5),20% (1/5),40% (4/10),"['1', '0']",[],[],[],[],1.66
11.02.2022,Couacaud E.,1,6,,,,,4,4,46%,75% (12/16),53% (10/19),50% (1/2),43% (9/21),27% (4/15),33% (2/6),63% (22/35),42% (15/36),52% (37/71),80% (4/5),40% (2/5),60% (6/10),"['2', '2', '6', '4']",[],[],[],[],2.21
10.02.2022,Vesely J.,2,3,6,6,,,8,13,54%,70% (33/47),53% (21/40),67% (4/6),32% (13/41),49% (21/43),38% (5/13),62% (54/87),49% (41/84),56% (95/171),83% (10/12),42% (5/12),63% (15/24),"['1', '0']","['3', '1', '6', '2']","['2', '0', '4', '0']",[],[],1.29
10.02.2022,Gunneswaran P.,1,6,2,1,,,5,7,49%,68% (28/41),35% (15/43),62% (8/13),30% (14/47),15% (6/40),33% (2/6),51% (43/84),38% (33/87),44% (76/171),58% (7/12),17% (2/12),38% (9/24),"['1', '1', '3', '1']",[],[],[],[],3.62
08.02.2022,Vesely J.,2,6,6^2,6,,,10,3,51%,80% (39/49),55% (26/47),100% (1/1),24% (14/59),20% (5/25),44% (4/9),68% (65/96),35% (29/84),52% (94/180),100% (14/14),27% (4/15),62% (18/29),"['4', '3', '6', '3']",[],"['1', '0', '5', '2']",[],[],1.15
08.02.2022,Bellier A.,1,3,7^7,2,,,13,10,70%,76% (45/59),40% (10/25),56% (5/9),20% (10/49),38% (18/47),0% (0/1),65% (55/84),32% (31/96),48% (86/180),73% (11/15),0% (0/14),38% (11/29),[],[],[],[],[],5.30
ATP - SINGLES :  Pune (India),hard,header
04.02.2022,Vesely J.,0,3,4,,,,12,5,63%,79% (27/34),40% (8/20),60% (3/5),16% (5/32),19% (3/16),0% (0/0),65% (35/54),17% (8/48),42% (43/102),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.24
04.02.2022,Ruusuvuori E.,2,6,6,,,,5,0,67%,84% (27/32),81% (13/16),0% (0/0),21% (7/34),35% (7/20),40% (2/5),83% (40/48),35% (19/54),58% (59/102),100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['2', '1']",[],[],[],1.39
03.02.2022,Vesely J.,2,6,6,,,,13,3,66%,83% (29/35),56% (10/18),86% (6/7),44% (24/55),39% (7/18),40% (4/10),73% (38/52),47% (34/73),58% (72/125),89% (8/9),40% (4/10),63% (12/19),"['3', '2', '6', '3']","['4', '2', '6', '4']",[],[],[],1.51
03.02.2022,Zapata Miralles B.,0,3,4,,,,2,3,75%,56% (31/55),44% (8/18),60% (6/10),17% (6/35),28% (5/18),14% (1/7),53% (39/73),27% (14/52),42% (53/125),60% (6/10),11% (1/9),37% (7/19),[],"['4', '5']",[],[],[],2.64
ATP - SINGLES :  Australian Open (Australia),hard,header
17.01.2022,Vesely J.,0,5,3,4,,,3,4,59%,78% (45/58),45% (18/40),63% (5/8),21% (14/66),17% (5/30),0% (0/4),28,54,72% (21/29),68% (67/98),21% (20/96),46% (89/194),80% (12/15),0% (0/16),39% (12/31),[],[],[],[],[],1.44
17.01.2022,Kozlov S.,3,7,6,6,,,5,7,69%,79% (52/66),60% (18/30),100% (4/4),22% (13/58),45% (18/40),38% (3/8),32,21,73% (8/11),79% (76/96),32% (31/98),54% (105/194),100% (16/16),20% (3/15),61% (19/31),"['7', '5']","['2', '0']","['3', '2']",[],[],2.72
ATP - SINGLES :  Sydney (Australia),hard,header
11.01.2022,Vesely J.,0,6^2,6^0,,,,13,3,70%,81% (39/48),57% (12/21),0% (0/0),23% (10/44),14% (4/29),0% (0/0),74% (51/69),21% (15/73),46% (66/142),100% (12/12),0% (0/12),50% (12/24),[],[],[],[],[],2.79
11.01.2022,Nakashima B.,2,7^7,7^7,,,,12,1,60%,77% (34/44),83% (24/29),0% (0/0),19% (9/48),29% (6/21),0% (0/0),79% (58/73),26% (18/69),54% (76/142),100% (12/12),0% (0/12),50% (12/24),[],[],[],[],[],1.46
ATP - SINGLES :  Sydney (Australia) - Qualification,hard,header
10.01.2022,Vesely J.,2,6,7^7,,,,20,2,65%,86% (36/42),57% (13/23),75% (3/4),37% (20/54),41% (11/27),33% (2/6),75% (49/65),38% (31/81),55% (80/146),91% (10/11),18% (2/11),55% (12/22),"['2', '1', '4', '1']",[],[],[],[],1.55
10.01.2022,Kudla D.,0,4,6^3,,,,8,0,67%,63% (34/54),59% (16/27),67% (4/6),14% (6/42),35% (8/23),25% (1/4),62% (50/81),25% (16/65),45% (66/146),82% (9/11),9% (1/11),45% (10/22),"['2', '4']",[],[],[],[],2.46
09.01.2022,Vesely J.,2,6,6,,,,11,3,62%,79% (33/42),58% (15/26),100% (5/5),25% (10/40),39% (13/33),13% (2/15),71% (48/68),38% (28/73),54% (76/141),100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['2', '1']",[],[],[],1.78
09.01.2022,Pouille L.,0,4,4,,,,6,5,55%,75% (30/40),45% (15/33),87% (13/15),21% (9/42),31% (8/26),0% (0/5),62% (45/73),29% (20/68),46% (65/141),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.04
ATP - SINGLES :  Adelaide (Australia),hard,header
04.01.2022,Vesely J.,1,4,6,4,,,16,4,70%,75% (51/68),45% (13/29),70% (7/10),17% (8/46),43% (15/35),40% (2/5),66% (64/97),28% (23/81),49% (87/178),80% (12/15),13% (2/15),47% (14/30),"['1', '2']","['5', '4']",[],[],[],3.54
04.01.2022,Paul T.,2,6,4,6,,,6,0,57%,83% (38/46),57% (20/35),60% (3/5),25% (17/68),41% (12/29),30% (3/10),72% (58/81),34% (33/97),51% (91/178),87% (13/15),20% (3/15),53% (16/30),"['2', '0', '6', '4']",[],"['6', '4']",[],[],1.32
ATP - SINGLES :  Davis Cup - World Group (World),-,header
25.11.2021,Vesely J.,1,7^7,4,2,,,14,8,71%,69% (50/72),38% (11/29),60% (6/10),20% (12/60),47% (20/43),33% (1/3),15,21,60% (61/101),35% (36/103),48% (97/204),73% (11/15),7% (1/15),40% (12/30),"['4', '5']",[],[],[],[],2.35
25.11.2021,Mannarino A.,2,6^1,6,6,,,12,4,58%,80% (48/60),44% (19/43),67% (2/3),31% (22/72),34% (10/29),40% (4/10),21,26,65% (67/103),40% (40/101),52% (107/204),93% (14/15),27% (4/15),60% (18/30),"['4', '2']","['2', '1']","['2', '1', '4', '1']",[],[],1.63
CHALLENGER MEN - SINGLES :  Roanne (France),hard,header
10.11.2021,Vesely J.,0,5,2,,,,10,3,63%,79% (23/29),47% (8/17),33% (1/3),0% (0/18),21% (4/19),0% (0/0),67% (31/46),14% (5/37),43% (36/83),78% (7/9),0% (0/8),41% (7/17),[],[],[],[],[],1.34
10.11.2021,Guinard M.,1,7,3,,,,6,1,49%,100% (18/18),74% (14/19),0% (0/0),21% (6/29),35% (6/17),67% (2/3),86% (32/37),33% (15/46),57% (47/83),100% (8/8),22% (2/9),59% (10/17),"['6', '5']","['1', '0']",[],[],[],3.27
CHALLENGER MEN - SINGLES :  Eckental (Germany),hard,header
05.11.2021,Vesely J.,0,6^0,6^3,,,,10,6,68%,74% (37/50),46% (11/24),33% (1/3),14% (6/43),27% (7/26),67% (2/3),65% (48/74),26% (18/69),46% (66/143),83% (10/12),17% (2/12),50% (12/24),"['3', '2']","['3', '3']",[],[],[],2.01
05.11.2021,Cressy M.,2,7^7,7^7,,,,24,5,62%,86% (37/43),54% (14/26),33% (1/3),26% (13/50),29% (7/24),67% (2/3),74% (51/69),35% (26/74),54% (77/143),83% (10/12),17% (2/12),50% (12/24),"['5', '5']","['1', '0']",[],[],[],1.80
03.11.2021,Vesely J.,2,6,6,,,,7,2,61%,86% (32/37),42% (10/24),100% (4/4),40% (12/30),29% (7/24),38% (3/8),69% (42/61),44% (24/54),57% (66/115),100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['3', '1', '5', '1']",[],[],[],1.19
03.11.2021,Vavassori A.,0,4,1,,,,4,5,56%,60% (18/30),50% (12/24),63% (5/8),14% (5/37),50% (12/24),0% (0/4),56% (30/54),31% (19/61),43% (49/115),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],4.74
01.11.2021,Vesely J.,2,6,5,7,,,16,5,60%,85% (39/46),45% (14/31),0% (0/2),30% (19/64),44% (18/41),36% (5/14),69% (53/77),40% (42/105),52% (95/182),87% (13/15),31% (5/16),58% (18/31),"['2', '1', '4', '1', '6', '1']",[],"['4', '2', '7', '5']",[],[],1.36
01.11.2021,Forejtek J.,1,1,7,5,,,6,5,61%,70% (45/64),44% (18/41),64% (9/14),15% (7/46),39% (12/31),100% (2/2),60% (63/105),31% (24/77),48% (87/182),69% (11/16),13% (2/15),42% (13/31),[],"['6', '5']","['4', '5']",[],[],3.08
CHALLENGER MEN - SINGLES :  Ismaning (Germany),hard,header
26.10.2021,Vesely J.,0,6^8,4,,,,15,6,69%,74% (43/58),38% (10/26),75% (6/8),18% (7/39),38% (10/26),100% (1/1),63% (53/84),28% (18/65),48% (71/149),82% (9/11),9% (1/11),45% (10/22),"['2', '3']",[],[],[],[],1.39
26.10.2021,Marterer M.,2,7^10,6,,,,9,1,60%,82% (32/39),50% (13/26),0% (0/1),26% (15/58),38% (10/26),25% (2/8),72% (47/65),37% (31/84),52% (78/149),91% (10/11),18% (2/11),55% (12/22),"['3', '1']","['1', '0']",[],[],[],2.83
CHALLENGER MEN - SINGLES :  Mouilleron-Le-Captif (France),hard,header
10.10.2021,Vesely J.,2,6,6,,,,9,1,73%,86% (31/36),69% (9/13),0% (0/0),28% (11/40),43% (9/21),33% (2/6),82% (40/49),36% (22/61),56% (62/110),100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['5', '4']",[],[],[],1.57
10.10.2021,Gombos N.,0,4,4,,,,11,2,66%,73% (29/40),48% (10/21),67% (4/6),14% (5/36),23% (3/13),0% (0/0),64% (39/61),18% (9/49),44% (48/110),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.41
09.10.2021,Vesely J.,2,6,7^7,,,,13,4,69%,75% (36/48),55% (12/22),67% (2/3),36% (16/45),36% (13/36),29% (2/7),69% (48/70),40% (32/81),53% (80/151),91% (10/11),18% (2/11),55% (12/22),"['1', '0', '3', '2']",[],[],[],[],1.60
09.10.2021,Seppi A.,0,4,6^1,,,,10,3,56%,64% (29/45),56% (20/36),71% (5/7),25% (12/48),27% (6/22),33% (1/3),60% (49/81),31% (22/70),47% (71/151),82% (9/11),9% (1/11),45% (10/22),"['2', '2']",[],[],[],[],2.37
08.10.2021,Moraing M.,0,1,,,,,3,2,35%,63% (5/8),40% (6/15),67% (2/3),23% (3/13),50% (2/4),0% (0/0),48% (11/23),29% (5/17),40% (16/40),50% (1/2),0% (0/3),20% (1/5),[],[],[],[],[],2.43
