Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,74/67,2/3,67/64,5/0,-,-
2024,4/7,-,4/7,-,-,-
2023,25/21,2/3,18/18,5/0,-,-
2022,9/9,-,9/9,-,-,-
2021,29/21,-,29/21,-,-,-
2020,7/9,-,7/9,-,-,-
