Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,133/128,106/98,20/18,7/10,-,0/2
2024,27/21,26/19,1/2,-,-,-
2023,34/34,30/26,4/3,0/5,-,-
2022,32/21,29/19,3/2,-,-,-
2021,2/8,0/5,2/2,0/1,-,-
2020,0/4,0/2,-,-,-,0/2
2019,4/10,3/9,1/1,-,-,-
2018,22/18,12/9,3/5,7/4,-,-
2017,6/6,2/4,4/2,-,-,-
2016,5/4,3/3,2/1,-,-,-
2015,0/1,0/1,-,-,-,-
2014,1/1,1/1,-,-,-,-
