Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,342/195,163/97,98/44,70/46,10/6,1/2
2024,26/17,8/7,14/8,-,3/2,1/0
2023,40/29,15/12,9/7,15/6,1/2,0/2
2022,45/22,28/17,5/0,9/4,3/1,-
2021,28/22,23/17,0/2,2/2,3/1,-
2020,34/18,22/8,1/1,11/9,-,-
2019,58/15,26/6,29/5,3/4,-,-
2018,30/23,12/10,8/3,10/10,-,-
2017,52/27,14/9,26/12,12/6,-,-
2016,22/17,11/9,4/4,7/4,-,-
2015,7/4,4/1,2/2,1/1,-,-
2014,0/1,0/1,-,-,-,-
