Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,306/209,193/121,68/59,37/19,1/6,7/4
2024,35/20,16/8,3/6,11/3,1/3,4/0
2023,48/31,30/18,7/7,8/3,-,3/3
2022,41/26,28/10,13/9,0/3,0/3,0/1
2021,57/29,27/16,21/9,9/4,-,-
2020,36/21,22/12,9/6,5/3,-,-
2019,38/16,32/11,2/3,4/2,-,-
2018,19/29,12/19,7/10,-,-,-
2017,20/23,14/16,6/6,0/1,-,-
2016,9/11,9/8,0/3,-,-,-
2015,3/3,3/3,-,-,-,-
