Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Hua Hin 2 (Thailand),hard,header
13.10.2023,Siegemund L.,0,0,5,,,,1,5,73%,50% (24/48),44% (8/18),67% (10/15),26% (10/38),50% (9/18),25% (1/4),4,48% (32/66),34% (19/56),42% (51/122),3,44% (4/9),11% (1/9),28% (5/18),[],"['3', '4']",[],[],[],1.90
13.10.2023,Paolini J.,2,6,7,,,,2,0,68%,74% (28/38),50% (9/18),75% (3/4),50% (24/48),56% (10/18),33% (5/15),10,66% (37/56),52% (34/66),58% (71/122),9,89% (8/9),56% (5/9),72% (13/18),"['2', '0', '4', '0', '6', '0']","['2', '0', '7', '5']",[],[],[],1.90
12.10.2023,Siegemund L.,2,3,6,6,,,0,2,69%,65% (37/57),50% (13/26),71% (5/7),33% (11/33),57% (26/46),63% (5/8),7,60% (50/83),47% (37/79),54% (87/162),7,83% (10/12),42% (5/12),63% (15/24),"['1', '0']","['4', '2', '6', '2']","['2', '0', '5', '1']",[],[],4.54
12.10.2023,Samsonova L.,1,6,2,1,,,6,7,42%,67% (22/33),43% (20/46),38% (3/8),35% (20/57),50% (13/26),29% (2/7),7,53% (42/79),40% (33/83),46% (75/162),3,58% (7/12),17% (2/12),38% (9/24),"['1', '1', '4', '2']",[],[],[],[],1.21
10.10.2023,Siegemund L.,2,6,6,,,,0,1,76%,61% (33/54),47% (8/17),71% (5/7),47% (16/34),64% (14/22),45% (5/11),6,58% (41/71),54% (30/56),56% (71/127),4,78% (7/9),63% (5/8),71% (12/17),"['1', '1', '3', '1', '6', '2']","['2', '0', '3', '1']",[],[],[],1.90
10.10.2023,Zhu L.,0,2,3,,,,0,2,61%,53% (18/34),36% (8/22),55% (6/11),39% (21/54),53% (9/17),29% (2/7),5,46% (26/56),42% (30/71),44% (56/127),1,38% (3/8),22% (2/9),29% (5/17),"['1', '0']","['1', '2']",[],[],[],1.90
WTA - SINGLES :  Zhengzhou (China) - Qualification,hard,header
08.10.2023,Siegemund L.,1,6,3,,,,1,1,76%,63% (12/19),33% (2/6),33% (1/3),60% (18/30),70% (16/23),43% (6/14),11,58% (15/26),64% (34/53),62% (49/79),5,60% (3/5),100% (6/6),82% (9/11),"['1', '0', '3', '0', '4', '1', '5', '2']","['1', '0', '3', '0']",[],[],[],1.90
08.10.2023,Shnaider D.,0,2,0,,,,1,5,57%,40% (12/30),30% (7/23),57% (8/14),37% (7/19),67% (4/6),67% (2/3),4,36% (19/53),42% (11/26),38% (30/79),1,0% (0/6),40% (2/5),18% (2/11),"['1', '3', '2', '4']",[],[],[],[],1.90
07.10.2023,Siegemund L.,2,6,6,,,,1,2,73%,73% (29/40),47% (7/15),100% (3/3),52% (13/25),71% (12/17),71% (5/7),6,65% (36/55),60% (25/42),63% (61/97),5,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['3', '1', '5', '1']",[],[],[],1.01
07.10.2023,Wang M.,0,1,1,,,,0,2,60%,48% (12/25),29% (5/17),29% (2/7),28% (11/40),53% (8/15),0% (0/3),3,40% (17/42),35% (19/55),37% (36/97),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],9.70
WTA - SINGLES :  US Open (USA),hard,header
29.08.2023,Siegemund L.,1,6,2,4,,,0,4,80%,59% (51/87),36% (8/22),64% (9/14),25% (10/40),51% (22/43),57% (4/7),37,36,62% (33/53),6,54% (59/109),38% (32/84),47% (91/193),3,62% (8/13),29% (4/14),44% (12/27),3291,"['3', '2', '6', '3']",[],"['1', '3', '3', '5']",[],[],8.01
29.08.2023,Gauff C.,2,3,6,6,,,7,3,48%,75% (30/40),49% (21/43),43% (3/7),41% (36/87),64% (14/22),36% (5/14),34,34,53% (19/36),10,62% (52/84),46% (50/109),52% (101/193),4,71% (10/14),38% (5/13),56% (15/27),3329,[],"['1', '0', '4', '1']","['1', '0', '3', '0', '4', '1']",[],[],1.09
WTA - SINGLES :  US Open (USA) - Qualification,hard,header
26.08.2023,Siegemund L.,2,1,6,6,,,6,1,68%,64% (27/42),55% (11/20),56% (5/9),38% (13/34),69% (20/29),55% (6/11),17,61% (38/62),52% (33/63),57% (71/125),6,64% (7/11),55% (6/11),59% (13/22),[],"['2', '0', '4', '0', '6', '0']","['1', '1', '4', '2', '5', '3']",[],[],1.48
26.08.2023,Dodin O.,1,6,0,3,,,1,5,54%,62% (21/34),31% (9/29),45% (5/11),36% (15/42),45% (9/20),44% (4/9),6,48% (30/63),39% (24/62),43% (54/125),5,45% (5/11),36% (4/11),41% (9/22),"['2', '0', '4', '0']",[],"['1', '0', '3', '4']",[],[],2.68
24.08.2023,Siegemund L.,2,6,7^7,,,,0,2,61%,65% (24/37),63% (15/24),50% (3/6),36% (14/39),64% (27/42),50% (5/10),14,21,79% (11/14),8,64% (39/61),51% (41/81),56% (80/142),4,70% (7/10),50% (5/10),60% (12/20),"['2', '0', '4', '0', '6', '2']","['1', '3', '5', '5']",[],[],[],1.43
24.08.2023,Waltert S.,0,2,6^4,,,,1,9,48%,64% (25/39),36% (15/42),50% (5/10),35% (13/37),38% (9/24),50% (3/6),21,40,63% (10/16),5,49% (40/81),36% (22/61),44% (62/142),3,50% (5/10),30% (3/10),40% (8/20),"['1', '4']","['1', '0', '3', '0']",[],[],[],2.82
23.08.2023,Siegemund L.,2,6,6,,,,2,2,72%,74% (29/39),27% (4/15),50% (2/4),50% (19/38),54% (13/24),45% (5/11),7,61% (33/54),52% (32/62),56% (65/116),4,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '3', '1', '5', '1']","['2', '1', '5', '4']",[],[],[],1.05
23.08.2023,Brancaccio N.,0,1,4,,,,0,1,61%,50% (19/38),46% (11/24),55% (6/11),26% (10/39),73% (11/15),50% (2/4),5,48% (30/62),39% (21/54),44% (51/116),2,38% (3/8),22% (2/9),29% (5/17),"['1', '2']","['4', '4']",[],[],[],9.20
WTA - SINGLES :  Cincinnati (USA) - Qualification,hard,header
12.08.2023,Siegemund L.,1,6,6^6,2,,,1,4,70%,64% (41/64),48% (13/27),57% (4/7),39% (35/89),55% (26/47),22% (4/18),6,59% (54/91),45% (61/136),51% (115/227),4,77% (10/13),27% (4/15),50% (14/28),"['1', '0', '6', '3']","['2', '0', '6', '6']",[],[],[],1.78
12.08.2023,Cornet A.,1,3,7^8,5,,,4,16,65%,61% (54/89),45% (21/47),78% (14/18),36% (23/64),52% (14/27),43% (3/7),6,55% (75/136),41% (37/91),49% (112/227),4,73% (11/15),23% (3/13),50% (14/28),[],"['1', '2', '6', '5']","['2', '0']",[],[],2.04
WTA - SINGLES :  Warsaw (Poland),hard,header
30.07.2023,Siegemund L.,0,0,1,,,,2,2,74%,56% (18/32),0% (0/11),44% (4/9),21% (4/19),13% (2/15),0% (0/0),5,42% (18/43),18% (6/34),31% (24/77),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],11.00
30.07.2023,Swiatek I.,2,6,6,,,,1,0,56%,79% (15/19),87% (13/15),0% (0/0),44% (14/32),100% (11/11),56% (5/9),9,82% (28/34),58% (25/43),69% (53/77),9,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']",[],[],[],1.05
29.07.2023,Siegemund L.,2,5,6,6,,,1,4,79%,66% (57/86),57% (13/23),88% (14/16),30% (17/56),51% (21/41),36% (4/11),7,64% (70/109),39% (38/97),52% (108/206),5,87% (13/15),25% (4/16),55% (17/31),"['3', '4']","['4', '3', '6', '3']","['6', '4']",[],[],2.43
29.07.2023,Maria T.,1,7,3,4,,,3,5,58%,70% (39/56),49% (20/41),64% (7/11),34% (29/86),43% (10/23),13% (2/16),8,61% (59/97),36% (39/109),48% (98/206),3,75% (12/16),13% (2/15),45% (14/31),"['3', '1', '7', '5']",[],[],[],[],1.57
29.07.2023,Siegemund L.,2,7^7,5,6,,,0,9,72%,65% (56/86),35% (12/34),45% (5/11),38% (33/88),87% (13/15),46% (6/13),10,57% (68/120),45% (46/103),51% (114/223),3,65% (11/17),38% (6/16),52% (17/33),"['3', '2', '4', '5']","['3', '5', '5', '5']","['3', '1', '5', '3']",[],[],1.90
29.07.2023,Stefanini L.,1,6^5,7,3,,,0,2,85%,63% (55/88),13% (2/15),54% (7/13),35% (30/86),65% (22/34),55% (6/11),7,55% (57/103),43% (52/120),49% (109/223),3,63% (10/16),35% (6/17),48% (16/33),"['3', '3', '5', '3']","['1', '0', '5', '2', '6', '5']","['2', '3']",[],[],1.90
27.07.2023,Siegemund L.,2,6,6,,,,0,2,79%,61% (27/44),50% (6/12),25% (1/4),45% (19/42),50% (16/32),56% (5/9),7,59% (33/56),47% (35/74),52% (68/130),4,70% (7/10),50% (5/10),60% (12/20),"['2', '1', '4', '1', '5', '4']","['1', '0', '3', '2']",[],[],[],1.91
27.07.2023,Zhu L.,0,4,4,,,,0,3,57%,55% (23/42),50% (16/32),44% (4/9),39% (17/44),50% (6/12),75% (3/4),7,53% (39/74),41% (23/56),48% (62/130),3,50% (5/10),30% (3/10),40% (8/20),"['2', '4', '4', '4']","['1', '1']",[],[],[],1.89
24.07.2023,Siegemund L.,2,6,6,,,,0,2,80%,56% (22/39),60% (6/10),50% (3/6),57% (17/30),78% (18/23),58% (7/12),12,57% (28/49),66% (35/53),62% (63/102),6,63% (5/8),78% (7/9),71% (12/17),"['1', '2', '3', '2', '4', '3']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],[],1.18
24.07.2023,Chwalinska M.,0,4,1,,,,0,5,57%,43% (13/30),22% (5/23),42% (5/12),44% (17/39),40% (4/10),50% (3/6),4,34% (18/53),43% (21/49),38% (39/102),2,22% (2/9),38% (3/8),29% (5/17),"['2', '0', '3', '3']","['1', '5']",[],[],[],5.05
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
29.06.2023,Siegemund L.,1,4,7,3,,,3,2,70%,54% (41/76),55% (18/33),40% (4/10),27% (16/59),62% (18/29),44% (4/9),36,38,54% (14/26),5,54% (59/109),39% (34/88),47% (93/197),3,63% (10/16),27% (4/15),45% (14/31),[],"['5', '5', '7', '5']","['1', '1', '2', '4']",[],[],2.27
29.06.2023,Wickmayer Y.,2,6,5,6,,,3,2,67%,73% (43/59),38% (11/29),56% (5/9),46% (35/76),45% (15/33),60% (6/10),26,24,60% (15/25),6,61% (54/88),46% (50/109),53% (104/197),3,73% (11/15),38% (6/16),55% (17/31),"['5', '4']","['5', '4']","['1', '0', '2', '1', '4', '1', '6', '3']",[],[],1.61
28.06.2023,Siegemund L.,2,6,6,,,,2,1,79%,76% (37/49),62% (8/13),100% (2/2),33% (13/40),45% (9/20),29% (2/7),21,11,75% (12/16),5,73% (45/62),37% (22/60),55% (67/122),3,100% (10/10),22% (2/9),63% (12/19),"['5', '3']","['3', '2']",[],[],[],1.18
28.06.2023,Cepelova J.,0,3,4,,,,2,1,67%,68% (27/40),55% (11/20),71% (5/7),24% (12/49),38% (5/13),0% (0/2),14,16,86% (12/14),6,63% (38/60),27% (17/62),45% (55/122),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],4.73
27.06.2023,Siegemund L.,2,6,6,,,,0,5,71%,73% (30/41),47% (8/17),100% (4/4),51% (19/37),57% (8/14),50% (4/8),16,23,71% (10/14),9,66% (38/58),53% (27/51),60% (65/109),7,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.59
27.06.2023,Rodionova Ar.,0,2,1,,,,0,2,73%,49% (18/37),43% (6/14),50% (4/8),27% (11/41),53% (9/17),0% (0/4),7,28,31% (4/13),3,47% (24/51),34% (20/58),40% (44/109),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.31
WTA - SINGLES :  Berlin (Germany),grass,header
20.06.2023,Siegemund L.,1,3,7^7,5,,,3,5,72%,63% (50/80),45% (14/31),58% (7/12),19% (10/53),55% (29/53),43% (3/7),4,58% (64/111),37% (39/106),47% (103/217),3,69% (11/16),18% (3/17),42% (14/33),"['1', '0', '3', '2']",[],"['1', '0']",[],[],2.12
20.06.2023,Blinkova A.,2,6,6^3,7,,,8,11,50%,81% (43/53),45% (24/53),57% (4/7),38% (30/80),55% (17/31),42% (5/12),8,63% (67/106),42% (47/111),53% (114/217),4,82% (14/17),31% (5/16),58% (19/33),"['2', '2', '3', '3', '5', '3']",[],"['3', '3', '7', '5']",[],[],1.74
WTA - SINGLES :  Berlin (Germany) - Qualification,grass,header
18.06.2023,Siegemund L.,2,7,6,,,,0,0,79%,65% (41/63),59% (10/17),100% (6/6),38% (29/76),63% (15/24),30% (3/10),4,64% (51/80),44% (44/100),53% (95/180),3,100% (10/10),30% (3/10),65% (13/20),"['6', '5']","['2', '1', '5', '2']",[],[],[],1.75
18.06.2023,Avanesyan E.,0,5,2,,,,2,2,76%,62% (47/76),38% (9/24),70% (7/10),35% (22/63),41% (7/17),0% (0/6),4,56% (56/100),36% (29/80),47% (85/180),1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.99
17.06.2023,Siegemund L.,2,6,6,,,,3,0,82%,69% (29/42),78% (7/9),75% (3/4),33% (15/45),65% (15/23),80% (4/5),10,71% (36/51),44% (30/68),55% (66/119),6,89% (8/9),40% (4/10),63% (12/19),"['4', '3']","['2', '3', '4', '3', '6', '3']",[],[],[],1.30
17.06.2023,Seidel E.,0,4,3,,,,4,2,66%,67% (30/45),35% (8/23),20% (1/5),31% (13/42),22% (2/9),25% (1/4),4,56% (38/68),29% (15/51),45% (53/119),3,60% (6/10),11% (1/9),37% (7/19),[],"['2', '0']",[],[],[],3.54
WTA - SINGLES :  Madrid (Spain),clay,header
28.04.2023,Siegemund L.,0,6^6,3,,,,0,3,78%,64% (32/50),50% (7/14),40% (2/5),24% (9/38),38% (11/29),50% (2/4),6,61% (39/64),30% (20/67),45% (59/131),2,70% (7/10),18% (2/11),43% (9/21),"['4', '2']","['2', '1']",[],[],[],2.12
28.04.2023,Martic P.,2,7^8,6,,,,3,2,57%,76% (29/38),62% (18/29),50% (2/4),36% (18/50),50% (7/14),60% (3/5),6,70% (47/67),39% (25/64),55% (72/131),3,82% (9/11),30% (3/10),57% (12/21),"['3', '4']","['2', '2', '5', '3']",[],[],[],1.74
26.04.2023,Siegemund L.,2,3,6,6,,,1,0,75%,64% (36/56),63% (12/19),63% (5/8),39% (26/67),57% (21/37),38% (5/13),7,64% (48/75),45% (46/103),53% (94/178),3,77% (10/13),36% (5/14),56% (15/27),"['1', '2']","['2', '0', '4', '2']","['1', '0', '6', '3']",[],[],1.49
26.04.2023,Podoroska N.,1,6,3,3,,,3,4,64%,61% (41/67),43% (16/37),62% (8/13),36% (20/56),37% (7/19),38% (3/8),7,55% (57/103),36% (27/75),47% (84/178),3,64% (9/14),23% (3/13),44% (12/27),"['2', '0', '4', '2']","['2', '3']",[],[],[],2.64
WTA - SINGLES :  Madrid (Spain) - Qualification,clay,header
25.04.2023,Siegemund L.,2,6,6,,,,2,1,71%,66% (21/32),46% (6/13),0% (0/2),63% (22/35),53% (10/19),75% (6/8),7,60% (27/45),59% (32/54),60% (59/99),7,75% (6/8),67% (6/9),71% (12/17),"['1', '0', '3', '4', '5', '4']","['1', '0', '4', '1', '6', '1']",[],[],[],1.58
25.04.2023,Rakhimova K.,0,4,1,,,,0,1,65%,37% (13/35),47% (9/19),25% (2/8),34% (11/32),54% (7/13),100% (2/2),4,41% (22/54),40% (18/45),40% (40/99),4,33% (3/9),25% (2/8),29% (5/17),"['1', '1', '3', '1']",[],[],[],[],2.29
24.04.2023,Siegemund L.,2,6,6,,,,1,0,84%,69% (33/48),44% (4/9),80% (4/5),41% (16/39),67% (20/30),50% (5/10),6,65% (37/57),52% (36/69),58% (73/126),4,88% (7/8),56% (5/9),71% (12/17),"['3', '2', '5', '2', '6', '3']","['4', '2', '6', '2']",[],[],[],1.30
24.04.2023,Hruncakova V.,0,3,2,,,,1,6,57%,59% (23/39),33% (10/30),50% (5/10),31% (15/48),56% (5/9),20% (1/5),4,48% (33/69),35% (20/57),42% (53/126),1,44% (4/9),13% (1/8),29% (5/17),"['3', '5']",[],[],[],[],3.54
WTA - SINGLES :  Charleston (USA) - Qualification,clay,header
01.04.2023,Siegemund L.,1,2,7^7,3,,,0,1,73%,49% (34/69),40% (10/25),50% (8/16),40% (26/65),54% (20/37),50% (5/10),5,47% (44/94),45% (46/102),46% (90/196),4,43% (6/14),33% (5/15),38% (11/29),[],"['1', '1', '3', '3', '5', '3']","['1', '2', '2', '3']",[],[],1.28
01.04.2023,Vickery S.,2,6,6^4,6,,,0,1,64%,60% (39/65),46% (17/37),50% (5/10),51% (35/69),60% (15/25),50% (8/16),6,55% (56/102),53% (50/94),54% (106/196),4,67% (10/15),57% (8/14),62% (18/29),"['1', '0', '3', '0']","['1', '0', '2', '1', '4', '5']","['2', '0', '3', '1', '5', '3']",[],[],3.82
WTA - SINGLES :  Miami (USA),hard,header
23.03.2023,Siegemund L.,1,6^2,6,2,,,0,5,83%,62% (48/78),38% (6/16),50% (5/10),29% (17/58),49% (18/37),100% (4/4),6,57% (54/94),37% (35/95),47% (89/189),3,67% (10/15),27% (4/15),47% (14/30),"['1', '3', '5', '5']","['1', '0', '3', '0']",[],[],[],3.46
23.03.2023,Badosa P.,2,7^7,4,6,,,5,9,61%,71% (41/58),51% (19/37),0% (0/4),38% (30/78),63% (10/16),50% (5/10),7,63% (60/95),43% (40/94),53% (100/189),3,73% (11/15),33% (5/15),53% (16/30),"['1', '0', '3', '0']","['1', '3']","['2', '0', '6', '2']",[],[],1.32
22.03.2023,Siegemund L.,2,6,6,,,,0,4,77%,80% (37/46),43% (6/14),100% (2/2),35% (13/37),43% (6/14),40% (2/5),5,72% (43/60),37% (19/51),56% (62/111),3,100% (10/10),22% (2/9),63% (12/19),"['4', '2']","['3', '2']",[],[],[],1.50
22.03.2023,Sherif M.,0,3,4,,,,3,0,73%,65% (24/37),57% (8/14),60% (3/5),20% (9/46),57% (8/14),0% (0/2),4,63% (32/51),28% (17/60),44% (49/111),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.65
WTA - SINGLES :  Miami (USA) - Qualification,hard,header
21.03.2023,Siegemund L.,2,7,6,,,,2,3,70%,69% (27/39),65% (11/17),67% (4/6),42% (21/50),68% (19/28),33% (5/15),6,68% (38/56),51% (40/78),58% (78/134),5,80% (8/10),56% (5/9),68% (13/19),"['2', '0', '3', '3', '7', '5']","['2', '0', '5', '1']",[],[],[],1.65
21.03.2023,Lys E.,0,5,1,,,,0,6,64%,58% (29/50),32% (9/28),67% (10/15),31% (12/39),35% (6/17),33% (2/6),4,49% (38/78),32% (18/56),42% (56/134),3,44% (4/9),20% (2/10),32% (6/19),"['1', '2', '3', '2']",[],[],[],[],2.25
20.03.2023,Siegemund L.,2,6,7^7,,,,0,1,72%,81% (43/53),57% (12/21),100% (3/3),24% (11/46),48% (13/27),25% (1/4),8,74% (55/74),33% (24/73),54% (79/147),3,92% (11/12),10% (1/10),55% (12/22),"['4', '3']",[],[],[],[],1.76
20.03.2023,Shnaider D.,0,4,6^4,,,,3,4,63%,76% (35/46),52% (14/27),75% (3/4),19% (10/53),43% (9/21),0% (0/3),5,67% (49/73),26% (19/74),46% (68/147),1,90% (9/10),8% (1/12),45% (10/22),[],[],[],[],[],1.98
WTA - SINGLES :  Indian Wells (USA),hard,header
10.03.2023,Siegemund L.,0,6^5,4,,,,0,6,70%,65% (35/54),35% (8/23),43% (3/7),38% (18/48),44% (7/16),50% (2/4),7,57% (47/82),36% (21/59),48% (68/141),4,67% (8/12),20% (2/10),45% (10/22),"['1', '0', '3', '0']","['2', '0']",[],[],[],1.67
10.03.2023,Brengle M.,2,7^7,6,,,,0,3,75%,63% (30/48),56% (9/16),50% (2/4),35% (19/54),65% (15/23),57% (4/7),7,64% (38/59),43% (35/82),52% (73/141),5,80% (8/10),33% (4/12),55% (12/22),"['2', '4', '5', '5']","['2', '3', '4', '3']",[],[],[],2.22
WTA - SINGLES :  Indian Wells (USA) - Qualification,hard,header
08.03.2023,Siegemund L.,2,6,4,6,,,1,6,64%,60% (38/63),51% (18/35),64% (9/14),40% (16/40),58% (23/40),88% (7/8),11,57% (56/98),49% (39/80),53% (95/178),4,64% (9/14),50% (7/14),57% (16/28),"['1', '0', '3', '0', '5', '2']","['1', '0', '3', '2']","['1', '0', '4', '1']",[],[],1.71
08.03.2023,Schmiedlova A. K.,1,4,6,2,,,1,5,50%,60% (24/40),43% (17/40),13% (1/8),40% (25/63),49% (17/35),36% (5/14),6,51% (41/80),43% (42/98),47% (83/178),4,50% (7/14),36% (5/14),43% (12/28),"['2', '4', '3', '5']","['2', '2', '4', '4', '6', '4']",[],[],[],2.16
07.03.2023,Siegemund L.,2,7^7,6,,,,1,0,76%,74% (31/42),85% (11/13),0% (0/1),30% (13/44),60% (25/42),30% (3/10),8,76% (42/55),44% (38/86),57% (80/141),4,90% (9/10),27% (3/11),57% (12/21),"['4', '2']","['4', '3', '6', '3']",[],[],[],1.59
07.03.2023,Vandeweghe C.,0,6^3,3,,,,6,6,51%,70% (31/44),40% (17/42),70% (7/10),26% (11/42),15% (2/13),100% (1/1),6,56% (48/86),24% (13/55),43% (61/141),2,73% (8/11),10% (1/10),43% (9/21),"['3', '4']",[],[],[],[],2.28
WTA - SINGLES :  Dubai (United Arab Emirates),hard,header
20.02.2023,Siegemund L.,0,5,3,,,,1,2,72%,67% (39/58),17% (4/23),75% (12/16),19% (7/37),56% (14/25),40% (2/5),5,53% (43/81),34% (21/62),45% (64/143),2,60% (6/10),18% (2/11),38% (8/21),"['3', '4']","['2', '5']",[],[],[],2.51
20.02.2023,Bogdan A.,2,7,6,,,,4,3,60%,81% (30/37),44% (11/25),60% (3/5),33% (19/58),83% (19/23),25% (4/16),7,66% (41/62),47% (38/81),55% (79/143),5,82% (9/11),40% (4/10),62% (13/21),"['4', '2', '7', '5']","['2', '0', '5', '1']",[],[],[],1.54
WTA - SINGLES :  Dubai (United Arab Emirates) - Qualification,hard,header
18.02.2023,Siegemund L.,2,6,6,,,,0,1,71%,74% (31/42),76% (13/17),100% (4/4),45% (19/42),29% (6/21),50% (2/4),9,75% (44/59),40% (25/63),57% (69/122),3,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['3', '2']",[],[],[],2.54
18.02.2023,Liu C.,0,4,4,,,,2,1,67%,55% (23/42),71% (15/21),50% (2/4),26% (11/42),24% (4/17),0% (0/4),5,60% (38/63),25% (15/59),43% (53/122),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.52
17.02.2023,Siegemund L.,2,6,6,,,,0,2,72%,73% (24/33),46% (6/13),75% (3/4),56% (14/25),65% (13/20),67% (6/9),7,65% (30/46),60% (27/45),63% (57/91),6,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '4', '1', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],2.31
17.02.2023,Bucsa C.,0,2,1,,,,0,4,56%,44% (11/25),35% (7/20),33% (3/9),27% (9/33),54% (7/13),25% (1/4),4,40% (18/45),35% (16/46),37% (34/91),1,25% (2/8),14% (1/7),20% (3/15),"['2', '4']",[],[],[],[],1.62
WTA - SINGLES :  Doha (Qatar) - Qualification,hard,header
11.02.2023,Siegemund L.,0,1,1,,,,0,0,79%,45% (17/38),40% (4/10),50% (5/10),13% (3/23),33% (5/15),0% (0/2),4,44% (21/48),21% (8/38),34% (29/86),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.91
11.02.2023,Bouzkova M.,2,6,6,,,,2,0,61%,87% (20/23),67% (10/15),100% (2/2),55% (21/38),60% (6/10),50% (5/10),8,79% (30/38),56% (27/48),66% (57/86),5,100% (7/7),71% (5/7),86% (12/14),"['2', '0', '4', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.38
WTA - SINGLES :  Abu Dhabi (United Arab Emirates) - Qualification,hard,header
05.02.2023,Siegemund L.,0,3,1,,,,0,1,82%,49% (18/37),38% (3/8),17% (1/6),33% (13/40),44% (7/16),50% (1/2),6,47% (21/45),36% (20/56),41% (41/101),3,38% (3/8),13% (1/8),25% (4/16),"['2', '2']",[],[],[],[],1.57
05.02.2023,Yastremska D.,2,6,6,,,,3,1,71%,68% (27/40),56% (9/16),50% (1/2),51% (19/37),63% (5/8),83% (5/6),8,64% (36/56),53% (24/45),59% (60/101),7,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],2.32
WTA - SINGLES :  Australian Open (Australia),hard,header
21.01.2023,Siegemund L.,1,6,3,3,,,2,0,75%,57% (38/67),64% (14/22),60% (6/10),29% (15/52),54% (13/24),33% (3/9),19,28,50% (6/12),5,58% (52/89),37% (28/76),48% (80/165),5,69% (9/13),25% (3/12),48% (12/25),"['3', '1', '5', '1']",[],"['1', '1']",[],[],7.03
21.01.2023,Garcia C.,2,1,6,6,,,6,4,68%,71% (37/52),46% (11/24),67% (6/9),43% (29/67),36% (8/22),40% (4/10),29,37,61% (17/28),5,63% (48/76),42% (37/89),52% (85/165),4,75% (9/12),31% (4/13),52% (13/25),[],"['4', '2']","['1', '0', '4', '3', '6', '3']",[],[],1.10
19.01.2023,Siegemund L.,2,5,7,6,,,0,3,80%,55% (49/89),55% (12/22),72% (13/18),43% (33/76),55% (17/31),44% (7/16),40,60,74% (23/31),5,55% (61/111),47% (50/107),51% (111/218),7,69% (11/16),41% (7/17),55% (18/33),"['1', '2', '2', '3', '5', '4']","['6', '5']","['1', '0', '3', '0', '6', '3']",[],[],3.08
19.01.2023,Begu I.,1,7,5,3,,,0,8,71%,57% (43/76),45% (14/31),56% (9/16),45% (40/89),45% (10/22),28% (5/18),25,53,57% (13/23),8,53% (57/107),45% (50/111),49% (107/218),4,59% (10/17),31% (5/16),45% (15/33),"['2', '0', '3', '1', '5', '5', '7', '5']",[],"['3', '5']",[],[],1.38
18.01.2023,Siegemund L.,2,2,6,6,,,0,2,77%,64% (45/70),43% (9/21),50% (4/8),43% (25/58),41% (14/34),42% (5/12),32,43,63% (12/19),7,59% (54/91),42% (39/92),51% (93/183),3,69% (9/13),36% (5/14),52% (14/27),[],"['1', '0', '5', '4']","['3', '2', '4', '3', '6', '3']",[],[],2.10
18.01.2023,Bronzetti L.,1,6,4,3,,,4,3,63%,57% (33/58),59% (20/34),58% (7/12),36% (25/70),57% (12/21),50% (4/8),21,41,21% (3/14),9,58% (53/92),41% (37/91),49% (90/183),3,64% (9/14),31% (4/13),48% (13/27),"['2', '0', '6', '2']","['4', '4']","['3', '3']",[],[],1.74
WTA - SINGLES :  Hobart (Australia),hard,header
11.01.2023,Siegemund L.,1,4,7^7,4,,,1,2,76%,60% (49/81),50% (13/26),58% (7/12),31% (25/81),65% (22/34),25% (3/12),8,58% (62/107),41% (47/115),49% (109/222),4,69% (11/16),19% (3/16),44% (14/32),[],"['1', '2']","['1', '1', '3', '1']",[],[],2.78
11.01.2023,Pera B.,2,6,6^3,6,,,4,10,70%,69% (56/81),35% (12/34),75% (9/12),40% (32/81),50% (13/26),42% (5/12),7,59% (68/115),42% (45/107),51% (113/222),5,81% (13/16),31% (5/16),56% (18/32),"['6', '4']","['2', '0']","['1', '0', '3', '4', '5', '4']",[],[],1.46
