Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,18/24,0/2,15/16,3/6,-,-
2024,1/4,-,1/4,-,-,-
2023,5/10,-,5/8,0/2,-,-
2022,10/6,0/1,8/2,2/3,-,-
2018,1/2,-,0/1,1/1,-,-
2017,1/2,0/1,1/1,-,-,-
