Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,16/27,5/12,4/10,0/1,-,7/4
2024,11/18,2/8,4/9,-,-,5/1
2023,0/3,0/1,0/1,0/1,-,-
2022,5/6,3/3,-,-,-,2/3
