Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,266/125,122/55,112/47,23/18,0/3,9/2
2024,38/24,12/12,15/8,2/2,0/1,9/1
2023,36/25,16/6,16/11,4/6,0/2,-
2022,27/14,21/8,3/4,3/2,-,-
2021,27/13,10/6,14/4,3/3,-,-
2020,7/3,-,7/2,-,-,0/1
2019,19/10,13/5,6/4,0/1,-,-
2018,20/8,-,17/7,3/1,-,-
2017,18/3,18/3,-,-,-,-
2016,15/3,5/3,10/0,-,-,-
2015,10/8,10/8,-,-,-,-
2014,20/3,9/1,4/1,7/1,-,-
2013,29/10,8/3,20/6,1/1,-,-
2012,0/1,-,-,0/1,-,-
