Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,9/22,1/8,7/11,1/2,-,0/1
2024,8/12,1/4,6/6,1/2,-,-
2023,1/9,0/4,1/4,-,-,0/1
2022,0/1,-,0/1,-,-,-
