Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,39/42,22/25,14/12,3/5,-,-
2024,19/20,10/14,8/4,1/2,-,-
2023,16/16,9/8,6/6,1/2,-,-
2022,4/6,3/3,0/2,1/1,-,-
