Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,230/164,77/62,121/72,32/29,0/1,-
2024,31/17,17/9,13/7,1/1,-,-
2023,21/21,3/2,18/19,-,-,-
2022,4/9,0/4,4/4,-,0/1,-
2021,16/7,1/1,14/5,1/1,-,-
2020,30/13,4/2,26/9,0/2,-,-
2019,33/25,10/12,13/5,10/8,-,-
2018,33/27,20/15,0/1,13/11,-,-
2017,33/20,9/8,22/11,2/1,-,-
2016,24/18,13/8,9/9,2/1,-,-
2015,5/7,0/1,2/2,3/4,-,-
