Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,267/212,201/144,39/46,18/16,3/3,6/3
2024,30/25,19/17,0/2,6/4,3/2,2/0
2023,36/35,30/21,4/9,1/3,-,1/2
2022,36/26,29/18,4/6,-,0/1,3/1
2021,42/25,38/22,2/1,2/2,-,-
2020,19/6,13/5,5/0,1/1,-,-
2019,34/21,30/16,4/4,0/1,-,-
2018,24/24,14/15,9/8,1/1,-,-
2017,28/21,18/15,3/3,7/3,-,-
2016,7/10,5/4,2/5,0/1,-,-
2015,7/10,3/6,4/4,-,-,-
2014,4/4,2/2,2/2,-,-,-
2013,0/5,0/3,0/2,-,-,-
