Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,201/135,47/54,21/22,109/44,16/10,8/5
2024,35/22,5/9,9/9,15/1,5/3,1/0
2023,33/31,4/10,4/6,18/9,3/4,4/2
2022,46/33,7/14,4/1,26/13,8/3,1/2
2021,40/21,16/11,2/2,21/8,-,1/0
2020,28/9,4/1,2/2,21/5,-,1/1
2019,4/4,2/1,0/2,2/1,-,-
2018,14/9,9/4,-,5/5,-,-
2017,1/3,0/2,-,1/1,-,-
2016,0/3,0/2,-,0/1,-,-
