Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
06.06.,Virtanen O.,2,,,,,,6,0,67%,94% (31/33),56% (9/16),0% (0/0),22% (7/32),57% (12/21),100% (3/3),82% (40/49),36% (19/53),58% (59/102),8,0,100% (10/10),30% (3/10),65% (13/20),"['3', '2', '5', '2']","['6', '5']",[],[],[],1.43
06.06.,Wong C.,0,,,,,,5,1,60%,78% (25/32),43% (9/21),0% (0/3),6% (2/33),44% (7/16),0% (0/0),64% (34/53),18% (9/49),42% (43/102),2,0,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],2.70
05.06.,Virtanen O.,2,,,,,,18,4,59%,85% (46/54),63% (24/38),100% (4/4),30% (17/57),50% (16/32),23% (3/13),45,33,64% (9/14),76% (70/92),37% (33/89),57% (103/181),6,0,100% (15/15),23% (3/13),64% (18/28),"['2', '0']",[],"['2', '0', '4', '0']",[],[],1.65
05.06.,Huesler M.,1,,,,,,4,4,64%,70% (40/57),50% (16/32),77% (10/13),15% (8/54),37% (14/38),0% (0/4),14,28,52% (13/25),63% (56/89),24% (22/92),43% (78/181),4,2,77% (10/13),0% (0/15),36% (10/28),[],[],[],[],[],2.16
03.06.,Virtanen O.,2,,,,,,15,3,60%,83% (34/41),67% (18/27),100% (1/1),23% (10/43),54% (13/24),17% (1/6),15,3,76% (52/68),34% (23/67),56% (75/135),6,0,100% (11/11),10% (1/10),57% (12/21),[],"['2', '0']",[],[],[],1.99
03.06.,Vukic A.,0,,,,,,5,1,64%,77% (33/43),46% (11/24),83% (5/6),17% (7/41),33% (9/27),0% (0/1),5,1,66% (44/67),24% (16/68),44% (60/135),4,2,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],1.75
22.05.,Harris L.,2,,,,,,6,3,54%,79% (26/33),71% (20/28),0% (0/0),29% (13/45),48% (15/31),25% (2/8),23,19,67% (14/21),75% (46/61),37% (28/76),54% (74/137),7,0,100% (11/11),18% (2/11),59% (13/22),"['2', '1']","['6', '5']",[],[],[],3.04
22.05.,Virtanen O.,0,,,,,,2,2,59%,71% (32/45),52% (16/31),75% (6/8),21% (7/33),29% (8/28),0% (0/0),24,40,64% (14/22),63% (48/76),25% (15/61),46% (63/137),3,2,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],1.38
20.05.,Virtanen O.,2,,,,,,3,2,48%,74% (26/35),55% (21/38),63% (5/8),200 km/h,165 km/h,38% (17/45),61% (20/33),36% (4/11),25,31,73% (16/22),64% (47/73),47% (37/79),55% (84/152),6,0,73% (8/11),40% (4/10),57% (12/21),"['2', '3', '4', '3', '6', '5']","['3', '1']",[],[],[],1.24
20.05.,Escoffier A.,0,,,,,,1,7,58%,62% (28/45),39% (13/33),64% (7/11),182 km/h,148 km/h,26% (9/35),45% (17/38),38% (3/8),16,33,65% (15/23),53% (42/79),36% (26/73),44% (67/152),4,2,60% (6/10),27% (3/11),43% (9/21),"['3', '1', '4', '4', '6', '6']",[],[],[],[],4.06
14.05.,Ugo Carabelli C.,2,,,,,,2,0,84%,81% (30/37),57% (4/7),100% (1/1),43% (23/54),63% (15/24),31% (4/13),12,4,75% (3/4),77% (34/44),49% (38/78),59% (72/122),9,0,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '6', '3']","['4', '2', '6', '2']",[],[],[],1.44
14.05.,Virtanen O.,0,,,,,,5,4,69%,57% (31/54),38% (9/24),69% (9/13),19% (7/37),43% (3/7),0% (0/1),27,36,55% (6/11),51% (40/78),23% (10/44),41% (50/122),1,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],2.66
09.05.,Musetti L.,2,,,,,,1,1,70%,81% (30/37),56% (9/16),0% (0/0),186 km/h,148 km/h,34% (13/38),63% (17/27),33% (3/9),15,22,78% (7/9),74% (39/53),46% (30/65),58% (69/118),8,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['3', '2', '5', '2']",[],[],[],1.07
09.05.,Virtanen O.,0,,,,,,1,1,58%,66% (25/38),37% (10/27),67% (6/9),204 km/h,164 km/h,19% (7/37),44% (7/16),0% (0/0),7,35,63% (5/8),54% (35/65),26% (14/53),42% (49/118),2,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],8.98
07.05.,Virtanen O.,2,,,,,,8,3,49%,67% (26/39),63% (25/40),89% (8/9),201 km/h,165 km/h,21% (7/33),68% (15/22),60% (3/5),27,14,60% (12/20),65% (51/79),40% (22/55),54% (73/134),7,0,90% (9/10),30% (3/10),60% (12/20),"['3', '2']","['2', '1', '5', '4']",[],[],[],4.34
07.05.,Medjedovic H.,0,,,,,,2,5,60%,79% (26/33),32% (7/22),40% (2/5),201 km/h,154 km/h,33% (13/39),38% (15/40),11% (1/9),27,30,60% (3/5),60% (33/55),35% (28/79),46% (61/134),3,0,70% (7/10),10% (1/10),40% (8/20),[],"['2', '2']",[],[],[],1.23
06.05.,Virtanen O.,2,,,,,,5,1,60%,80% (20/25),71% (12/17),0% (0/0),46% (11/24),48% (11/23),44% (4/9),22,19,67% (4/6),76% (32/42),47% (22/47),61% (54/89),4,0,100% (8/8),50% (4/8),75% (12/16),"['4', '3', '6', '3']","['2', '0', '4', '0']",[],[],[],1.97
06.05.,Arnaboldi F.,0,,,,,,3,1,51%,54% (13/24),52% (12/23),56% (5/9),20% (5/25),29% (5/17),0% (0/0),12,22,50% (2/4),53% (25/47),24% (10/42),39% (35/89),6,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.76
05.05.,Virtanen O.,2,,,,,,4,4,58%,69% (43/62),59% (26/44),40% (2/5),33% (23/69),51% (22/43),27% (3/11),35,47,73% (11/15),65% (69/106),40% (45/112),52% (114/218),5,0,81% (13/16),20% (3/15),52% (16/31),"['2', '3']","['3', '1']","['3', '1']",[],[],2.25
05.05.,Boyer T.,1,,,,,,1,2,62%,67% (46/69),49% (21/43),73% (8/11),31% (19/62),41% (18/44),60% (3/5),23,42,88% (15/17),60% (67/112),35% (37/106),48% (104/218),5,4,80% (12/15),19% (3/16),48% (15/31),"['2', '0']","['2', '3', '5', '4']",[],[],[],1.65
29.04.,Basavareddy N.,2,,,,,,3,6,59%,74% (40/54),54% (20/37),75% (3/4),22% (8/36),47% (18/38),33% (2/6),66% (60/91),35% (26/74),52% (86/165),7,0,92% (11/12),17% (2/12),54% (13/24),"['7', '5']","['2', '0']",[],[],[],1.90
29.04.,Virtanen O.,0,,,,,,7,4,49%,78% (28/36),53% (20/38),67% (4/6),26% (14/54),46% (17/37),25% (1/4),65% (48/74),34% (31/91),48% (79/165),3,1,83% (10/12),8% (1/12),46% (11/24),[],"['1', '2']",[],[],[],1.82
21.04.,Coric B.,2,,,,,,3,2,71%,75% (52/69),57% (16/28),80% (4/5),27% (13/49),47% (27/57),29% (4/14),23,17,80% (16/20),70% (68/97),38% (40/106),53% (108/203),8,0,94% (15/16),25% (4/16),59% (19/32),[],"['4', '2', '7', '5']","['4', '2', '6', '2']",[],[],1.24
21.04.,Virtanen O.,1,,,,,,8,2,46%,73% (36/49),53% (30/57),71% (10/14),25% (17/69),43% (12/28),20% (1/5),27,23,58% (7/12),62% (66/106),30% (29/97),47% (95/203),2,0,75% (12/16),6% (1/16),41% (13/32),[],"['3', '4']",[],[],[],4.06
07.04.,Holmgren A.,2,,,,,,4,5,69%,61% (58/95),57% (24/42),75% (9/12),35% (27/77),56% (22/39),36% (4/11),60% (82/137),42% (49/116),52% (131/253),7,0,82% (14/17),25% (4/16),55% (18/33),"['2', '0', '4', '2']",[],"['2', '2', '5', '5']",[],[],3.15
07.04.,Virtanen O.,1,,,,,,6,3,66%,65% (50/77),44% (17/39),64% (7/11),39% (37/95),43% (18/42),25% (3/12),58% (67/116),40% (55/137),48% (122/253),3,3,75% (12/16),18% (3/17),45% (15/33),"['2', '3']",[],"['2', '1', '5', '4']",[],[],1.33
02.04.,Carballes Baena R.,2,,,,,,1,0,78%,67% (30/45),62% (8/13),50% (2/4),172 km/h,141 km/h,30% (10/33),63% (15/24),67% (4/6),11,14,75% (9/12),66% (38/58),44% (25/57),55% (63/115),8,0,80% (8/10),40% (4/10),60% (12/20),"['3', '2', '5', '2']","['3', '2', '5', '4']",[],[],[],1.33
02.04.,Virtanen O.,0,,,,,,5,2,58%,70% (23/33),38% (9/24),33% (2/6),190 km/h,164 km/h,33% (15/45),38% (5/13),50% (2/4),22,33,38% (3/8),56% (32/57),34% (20/58),45% (52/115),2,0,60% (6/10),20% (2/10),40% (8/20),"['3', '5']","['4', '4']",[],[],[],3.39
01.04.,Virtanen O.,2,,,,,,5,6,60%,71% (40/56),61% (23/38),33% (1/3),33% (22/67),51% (23/45),27% (3/11),22,38,58% (11/19),67% (63/94),40% (45/112),52% (108/206),7,0,87% (13/15),20% (3/15),53% (16/30),[],[],[],[],[],3.74
01.04.,Altmaier D.,1,,,,,,4,5,60%,67% (45/67),49% (22/45),73% (8/11),29% (16/56),39% (15/38),67% (2/3),19,33,53% (8/15),60% (67/112),33% (31/94),48% (98/206),3,0,80% (12/15),13% (2/15),47% (14/30),[],[],[],[],[],1.29
17.03.,Blockx A.,2,,,,,,5,4,68%,74% (40/54),52% (13/25),33% (1/3),181 km/h,152 km/h,25% (13/51),50% (16/32),38% (3/8),34,26,50% (6/12),67% (53/79),35% (29/83),51% (82/162),8,0,86% (12/14),21% (3/14),54% (15/28),[],"['5', '4']","['1', '0', '6', '3']",[],[],1.98
17.03.,Virtanen O.,1,,,,,,1,4,61%,75% (38/51),50% (16/32),63% (5/8),198 km/h,175 km/h,26% (14/54),48% (12/25),67% (2/3),24,34,71% (15/21),65% (54/83),33% (26/79),49% (80/162),2,0,79% (11/14),14% (2/14),46% (13/28),"['3', '2', '6', '3']",[],[],[],[],1.83
13.03.,McCabe J.,2,,,,,,9,0,68%,78% (31/40),37% (7/19),50% (2/4),48% (16/33),56% (15/27),56% (5/9),64% (38/59),52% (31/60),58% (69/119),7,0,78% (7/9),56% (5/9),67% (12/18),"['4', '2', '5', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],2.38
13.03.,Virtanen O.,0,,,,,,3,1,55%,52% (17/33),44% (12/27),44% (4/9),23% (9/40),63% (12/19),50% (2/4),48% (29/60),36% (21/59),42% (50/119),3,3,44% (4/9),22% (2/9),33% (6/18),"['3', '4', '5', '4']",[],[],[],[],1.54
23.02.,Safiullin R.,2,,,,,,10,4,58%,89% (33/37),52% (14/27),50% (1/2),30% (14/46),50% (12/24),67% (2/3),73% (47/64),37% (26/70),54% (73/134),6,0,91% (10/11),20% (2/10),57% (12/21),"['4', '2']","['4', '5']",[],[],[],1.50
23.02.,Virtanen O.,0,,,,,,11,2,66%,70% (32/46),50% (12/24),33% (1/3),11% (4/37),48% (13/27),50% (1/2),63% (44/70),27% (17/64),46% (61/134),4,1,80% (8/10),9% (1/11),43% (9/21),[],"['5', '3']",[],[],[],2.48
22.02.,Virtanen O.,2,,,,,,2,6,51%,72% (26/36),44% (15/34),71% (5/7),38% (15/40),72% (18/25),67% (6/9),58% (42/72),51% (33/65),55% (75/137),7,0,78% (7/9),60% (6/10),68% (13/19),"['1', '0', '4', '1', '6', '1']","['3', '1', '5', '5', '7', '5']",[],[],[],1.52
22.02.,Kukushkin M.,0,,,,,,3,2,62%,63% (25/40),28% (7/25),33% (3/9),28% (10/36),56% (19/34),29% (2/7),49% (32/65),42% (30/72),45% (62/137),3,0,40% (4/10),22% (2/9),32% (6/19),[],"['2', '3', '5', '4']",[],[],[],2.54
18.02.,Borges N.,2,,,,,,3,0,80%,73% (40/55),36% (5/14),33% (1/3),32% (17/53),61% (11/18),43% (3/7),65% (45/69),39% (28/71),52% (73/140),5,0,82% (9/11),30% (3/10),57% (12/21),"['3', '4', '5', '4']","['2', '0']",[],[],[],1.40
18.02.,Virtanen O.,0,,,,,,6,2,75%,68% (36/53),39% (7/18),57% (4/7),27% (15/55),64% (9/14),67% (2/3),61% (43/71),35% (24/69),48% (67/140),5,0,70% (7/10),18% (2/11),43% (9/21),"['3', '1', '5', '5']",[],[],[],[],3.00
16.02.,Van De Zandschulp B.,2,,,,,,6,1,75%,93% (28/30),80% (8/10),0% (0/0),30% (8/27),64% (9/14),100% (3/3),90% (36/40),41% (17/41),65% (53/81),6,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['4', '3']",[],[],[],1.65
16.02.,Virtanen O.,0,,,,,,4,1,66%,70% (19/27),36% (5/14),0% (0/3),7% (2/30),20% (2/10),0% (0/0),59% (24/41),10% (4/40),35% (28/81),4,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.25
15.02.,Virtanen O.,2,,,,,,2,1,67%,73% (37/51),48% (12/25),83% (5/6),33% (15/46),57% (12/21),80% (4/5),64% (47/73),43% (33/76),54% (80/149),6,0,91% (10/11),33% (4/12),61% (14/23),"['3', '2']","['1', '3', '2', '4', '3', '5', '5', '5', '7', '5']",[],[],[],1.78
15.02.,Atmane T.,0,,,,,,3,2,69%,67% (31/46),43% (9/21),20% (1/5),27% (14/51),52% (13/25),17% (1/6),57% (43/76),36% (26/73),46% (69/149),4,0,67% (8/12),9% (1/11),39% (9/23),[],"['1', '0', '3', '0', '4', '1', '5', '2']",[],[],[],2.04
12.02.,Altmaier D.,2,,,,,,9,0,55%,73% (29/40),52% (17/33),91% (10/11),41% (14/34),50% (14/28),40% (4/10),63% (46/73),45% (28/62),55% (74/135),8,0,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '4', '1']","['4', '3', '6', '3']",[],[],[],2.02
12.02.,Virtanen O.,0,,,,,,5,3,55%,59% (20/34),50% (14/28),60% (6/10),28% (11/40),48% (16/33),9% (1/11),55% (34/62),37% (27/73),45% (61/135),2,0,60% (6/10),11% (1/9),37% (7/19),"['2', '4']",[],[],[],[],1.82
10.02.,Virtanen O.,2,,,,,,19,4,60%,76% (55/72),48% (23/48),75% (6/8),28% (19/69),44% (16/36),60% (3/5),65% (78/120),33% (35/105),50% (113/225),6,0,88% (15/17),18% (3/17),53% (18/34),"['2', '1']","['4', '2']","['1', '0']",[],[],3.20
10.02.,Korda S.,1,,,,,,11,4,66%,72% (50/69),56% (20/36),40% (2/5),24% (17/72),52% (25/48),25% (2/8),67% (70/105),35% (42/120),50% (112/225),4,0,82% (14/17),12% (2/17),47% (16/34),"['2', '2']","['3', '4']",[],[],[],1.36
31.01.,Neumayer L.,2,,,,,,1,2,59%,68% (41/60),59% (24/41),33% (1/3),32% (18/57),45% (19/42),31% (4/13),64% (65/101),37% (37/99),51% (102/200),5,0,88% (14/16),27% (4/15),58% (18/31),"['4', '3']","['1', '0']","['3', '1', '4', '2']",[],[],1.80
31.01.,Virtanen O.,1,,,,,,9,0,58%,68% (39/57),55% (23/42),69% (9/13),32% (19/60),41% (17/41),67% (2/3),63% (62/99),36% (36/101),49% (98/200),5,0,73% (11/15),13% (2/16),42% (13/31),[],"['4', '4']","['2', '3']",[],[],1.93
22.01.,Sachko V.,2,,,,,,2,5,65%,81% (38/47),44% (11/25),0% (0/1),38% (14/37),43% (13/30),75% (3/4),68% (49/72),40% (27/67),55% (76/139),6,0,92% (12/13),25% (3/12),60% (15/25),"['2', '0', '5', '1']",[],"['3', '1']",[],[],3.14
22.01.,Virtanen O.,1,,,,,,4,1,55%,62% (23/37),57% (17/30),25% (1/4),19% (9/47),56% (14/25),100% (1/1),60% (40/67),32% (23/72),45% (63/139),4,1,75% (9/12),8% (1/13),40% (10/25),[],"['5', '3']",[],[],[],1.33
12.01.,Fils A.,3,,,,,,15,2,64%,81% (60/74),55% (23/42),50% (2/4),26% (21/80),52% (34/66),30% (3/10),47,48,70% (21/30),72% (83/116),38% (55/146),53% (138/262),4,0,90% (18/20),14% (3/21),51% (21/41),[],"['5', '5']","['2', '1']","['4', '3']",[],1.14
12.01.,Virtanen O.,1,,,,,,11,12,55%,74% (59/80),48% (32/66),70% (7/10),19% (14/74),45% (19/42),50% (2/4),33,53,67% (16/24),62% (91/146),28% (33/116),47% (124/262),6,1,86% (18/21),10% (2/20),49% (20/41),"['4', '2']","['5', '4']",[],[],[],6.05
08.11.2024,Yevseyev D.,2,,,,,,6,2,48%,70% (23/33),64% (23/36),86% (6/7),21% (7/33),58% (19/33),60% (3/5),67% (46/69),39% (26/66),53% (72/135),6,0,91% (10/11),27% (3/11),59% (13/22),"['1', '0']","['1', '0', '6', '5']",[],[],[],4.32
08.11.2024,Virtanen O.,0,,,,,,3,5,50%,79% (26/33),42% (14/33),40% (2/5),30% (10/33),36% (13/36),14% (1/7),61% (40/66),33% (23/69),47% (63/135),4,1,73% (8/11),9% (1/11),41% (9/22),[],"['4', '4']",[],[],[],1.19
07.11.2024,Virtanen O.,2,,,,,,6,2,51%,86% (18/21),55% (11/20),50% (2/4),35% (12/34),73% (24/33),46% (6/13),71% (29/41),54% (36/67),60% (65/108),8,0,75% (6/8),67% (6/9),71% (12/17),"['1', '2', '3', '2', '4', '3', '6', '3']","['4', '2', '6', '2']",[],[],[],1.01
07.11.2024,Kaukovalta P.,0,,,,,,3,7,51%,65% (22/34),27% (9/33),54% (7/13),14% (3/21),45% (9/20),50% (2/4),46% (31/67),29% (12/41),40% (43/108),2,1,33% (3/9),25% (2/8),29% (5/17),"['2', '0', '3', '3']",[],[],[],[],12.50
06.11.2024,Virtanen O.,2,,,,,,14,3,63%,82% (31/38),59% (13/22),100% (4/4),28% (11/40),60% (15/25),25% (2/8),73% (44/60),40% (26/65),56% (70/125),6,0,100% (10/10),22% (2/9),63% (12/19),"['6', '4']","['3', '1']",[],[],[],1.10
06.11.2024,Molleker R.,0,,,,,,2,2,62%,73% (29/40),40% (10/25),75% (6/8),18% (7/38),41% (9/22),0% (0/4),60% (39/65),27% (16/60),44% (55/125),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],6.08
30.10.2024,Klein L.,2,,,,,,2,3,71%,86% (32/37),40% (6/15),100% (2/2),32% (12/38),62% (8/13),100% (3/3),73% (38/52),39% (20/51),56% (58/103),7,0,100% (9/9),30% (3/10),63% (12/19),"['2', '1', '6', '3']","['6', '4']",[],[],[],2.07
30.10.2024,Virtanen O.,0,,,,,,3,1,75%,68% (26/38),38% (5/13),0% (0/3),14% (5/37),60% (9/15),0% (0/2),61% (31/51),27% (14/52),44% (45/103),3,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.70
27.10.2024,Virtanen O.,2,,,,,,25,1,73%,77% (57/74),57% (16/28),60% (3/5),25% (19/77),54% (26/48),29% (2/7),72% (73/102),36% (45/125),52% (118/227),6,3,88% (14/16),13% (2/16),50% (16/32),"['6', '4']",[],"['5', '5']",[],[],1.71
27.10.2024,Bonzi B.,1,,,,,,6,1,62%,75% (58/77),46% (22/48),71% (5/7),23% (17/74),43% (12/28),40% (2/5),64% (80/125),28% (29/102),48% (109/227),4,0,88% (14/16),13% (2/16),50% (16/32),[],"['1', '0']","['1', '0']",[],[],2.04
26.10.2024,Virtanen O.,2,,,,,,5,2,60%,81% (30/37),56% (14/25),50% (1/2),31% (14/45),60% (15/25),38% (3/8),71% (44/62),41% (29/70),55% (73/132),7,0,91% (10/11),30% (3/10),62% (13/21),"['4', '2']","['3', '2', '6', '5']",[],[],[],1.34
26.10.2024,Hassan B.,0,,,,,,2,2,64%,69% (31/45),40% (10/25),63% (5/8),19% (7/37),44% (11/25),50% (1/2),59% (41/70),29% (18/62),45% (59/132),3,0,70% (7/10),9% (1/11),38% (8/21),[],"['5', '5']",[],[],[],3.10
25.10.2024,Virtanen O.,2,,,,,,10,1,63%,70% (35/50),48% (14/29),70% (7/10),40% (22/55),47% (9/19),44% (4/9),62% (49/79),42% (31/74),52% (80/153),4,0,73% (8/11),36% (4/11),55% (12/22),"['1', '1', '5', '5']","['1', '0', '3', '0']",[],[],[],1.70
25.10.2024,van Assche L.,0,,,,,,2,0,74%,60% (33/55),53% (10/19),56% (5/9),30% (15/50),52% (15/29),30% (3/10),58% (43/74),38% (30/79),48% (73/153),6,2,64% (7/11),27% (3/11),45% (10/22),"['1', '0', '5', '4']","['3', '5']",[],[],[],2.07
23.10.2024,Virtanen O.,2,,,,,,10,2,66%,77% (33/43),55% (12/22),100% (6/6),29% (10/35),74% (14/19),33% (3/9),69% (45/65),44% (24/54),58% (69/119),7,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0']","['1', '0', '5', '2']",[],[],[],1.52
23.10.2024,Martineau M.,0,,,,,,2,3,65%,71% (25/35),26% (5/19),67% (6/9),23% (10/43),45% (10/22),0% (0/6),56% (30/54),31% (20/65),42% (50/119),3,1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.54
22.10.2024,Virtanen O.,2,,,,,,5,3,51%,69% (35/51),47% (23/49),44% (4/9),42% (25/60),47% (15/32),60% (6/10),58% (58/100),43% (40/92),51% (98/192),6,0,67% (10/15),40% (6/15),53% (16/30),"['3', '1']","['1', '0', '5', '4', '6', '5']","['4', '3', '6', '3']",[],[],1.27
22.10.2024,Gea A.,1,,,,,,6,5,65%,58% (35/60),53% (17/32),40% (4/10),31% (16/51),53% (26/49),56% (5/9),57% (52/92),42% (42/100),49% (94/192),4,0,60% (9/15),33% (5/15),47% (14/30),"['2', '3', '4', '3', '6', '3']","['3', '3', '5', '5']",[],[],[],3.54
17.10.2024,Khachanov K.,2,,,,,,5,1,63%,88% (37/42),68% (17/25),50% (1/2),16% (7/44),59% (16/27),100% (1/1),21,14,80% (12/15),81% (54/67),32% (23/71),56% (77/138),7,0,92% (11/12),8% (1/12),50% (12/24),[],"['3', '1']",[],[],[],1.42
17.10.2024,Virtanen O.,0,,,,,,14,5,62%,84% (37/44),41% (11/27),0% (0/1),12% (5/42),32% (8/25),50% (1/2),33,30,67% (6/9),68% (48/71),19% (13/67),44% (61/138),3,0,92% (11/12),8% (1/12),50% (12/24),[],"['4', '5']",[],[],[],2.92
30.08.2024,Virtanen O.,0,5,1,6^3,,,6,8,55%,64% (41/64),40% (21/52),64% (9/14),28% (11/39),28% (13/47),100% (1/1),41,53,66% (21/32),5,53% (62/116),28% (24/86),43% (86/202),3,69% (11/16),7% (1/15),39% (12/31),3303,"['2', '0']",[],[],[],[],4.34
30.08.2024,De Minaur A.,3,7,6,7^7,,,5,3,45%,72% (28/39),72% (34/47),0% (0/1),36% (23/64),60% (31/52),36% (5/14),28,19,83% (19/23),10,72% (62/86),47% (54/116),57% (116/202),7,93% (14/15),31% (5/16),61% (19/31),3320,"['4', '5', '6', '5']","['1', '0', '4', '1', '6', '1']",[],[],[],1.23
27.08.2024,Virtanen O.,3,6,6,6^4,6,,10,4,55%,86% (49/57),66% (31/47),100% (2/2),28% (22/80),58% (36/62),31% (5/16),57,13,67% (14/21),7,77% (80/104),41% (58/142),56% (138/246),3,100% (19/19),26% (5/19),63% (24/38),"['4', '2']","['3', '2', '6', '3']",[],"['2', '1', '5', '2']",[],2.02
27.08.2024,Halys Q.,1,3,3,7^7,2,,18,12,56%,73% (58/80),42% (26/62),69% (11/16),14% (8/57),34% (16/47),0% (0/2),43,41,60% (21/35),5,59% (84/142),23% (24/104),44% (108/246),3,74% (14/19),0% (0/19),37% (14/38),[],[],[],[],[],1.82
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
22.08.2024,Virtanen O.,2,7^7,1,6,,,5,7,58%,82% (37/45),56% (18/32),25% (1/4),21% (12/56),58% (25/43),17% (2/12),9,71% (55/77),37% (37/99),52% (92/176),3,79% (11/14),14% (2/14),46% (13/28),"['5', '3']",[],"['5', '3']",[],[],2.25
22.08.2024,Pouille L.,1,6^2,6,3,,,12,7,57%,79% (44/56),42% (18/43),83% (10/12),18% (8/45),44% (14/32),75% (3/4),6,63% (62/99),29% (22/77),48% (84/176),5,86% (12/14),21% (3/14),54% (15/28),"['4', '5']","['2', '0', '4', '0']",[],[],[],1.65
