Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,354/209,72/54,238/118,22/18,21/19,1/0
2024,21/18,7/3,12/12,-,2/3,-
2023,28/24,5/5,19/16,-,3/3,1/0
2022,42/14,5/2,33/10,-,4/2,-
2021,16/21,1/4,11/13,2/1,2/3,-
2020,15/12,1/2,11/8,3/2,-,-
2019,44/27,5/5,32/17,1/1,6/4,-
2018,45/25,2/4,37/16,3/2,3/3,-
2017,40/23,11/5,24/13,4/4,1/1,-
2016,45/18,9/8,34/5,2/5,-,-
2015,27/15,9/8,17/5,1/2,-,-
2014,30/8,16/4,8/3,6/1,-,-
2013,1/4,1/4,-,-,-,-
