Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,109/79,9/12,100/66,0/1,-,-
2024,31/24,6/6,25/17,0/1,-,-
2023,47/30,1/1,46/29,-,-,-
2022,30/22,2/5,28/17,-,-,-
2021,1/2,-,1/2,-,-,-
2020,0/1,-,0/1,-,-,-
