Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,130/91,68/46,45/30,17/15,-,-
2023,1/1,-,-,1/1,-,-
2020,4/2,1/1,3/1,-,-,-
2019,21/23,6/9,8/9,7/5,-,-
2018,31/27,8/10,17/12,6/5,-,-
2017,22/11,11/5,11/5,0/1,-,-
2016,4/2,-,2/1,2/1,-,-
2015,20/8,19/7,1/1,-,-,-
2014,13/7,10/6,3/1,-,-,-
2013,13/8,13/8,-,-,-,-
2012,1/2,-,-,1/2,-,-
