Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Beijing (China),hard,header
30.09. 08:40,Stearns P.,1,6,3,1,,,0,2,76%,58% (31/53),29% (5/17),17% (1/6),30% (13/44),64% (14/22),40% (4/10),7,51% (36/70),41% (27/66),46% (63/136),4,55% (6/11),36% (4/11),45% (10/22),"['2', '2', '4', '2']","['1', '0', '3', '4']",[],[],[],1.58
30.09. 08:40,Kalinskaya A.,1,3,6,3,,,9,5,67%,70% (31/44),36% (8/22),60% (6/10),42% (22/53),71% (12/17),83% (5/6),8,59% (39/66),49% (34/70),54% (73/136),4,64% (7/11),45% (5/11),55% (12/22),"['2', '1']","['1', '1', '4', '2', '5', '3']","['1', '0']",[],[],2.40
27.09. 14:20,Stearns P.,2,7,6,,,,0,0,62%,65% (22/34),62% (13/21),0% (0/2),40% (16/40),56% (24/43),36% (5/14),6,64% (35/55),48% (40/83),54% (75/138),4,80% (8/10),50% (5/10),65% (13/20),"['2', '1', '6', '5']","['2', '1', '4', '1', '5', '2']",[],[],[],2.27
27.09. 14:20,Fernandez L.,0,5,2,,,,3,5,48%,60% (24/40),44% (19/43),64% (9/14),35% (12/34),38% (8/21),100% (2/2),9,52% (43/83),36% (20/55),46% (63/138),3,50% (5/10),20% (2/10),35% (7/20),"['4', '4']","['2', '4']",[],[],[],1.64
25.09. 15:35,Stearns P.,2,6,6,,,,0,0,62%,50% (17/34),33% (7/21),17% (1/6),59% (24/41),68% (17/25),62% (8/13),5,44% (24/55),62% (41/66),54% (65/121),4,44% (4/9),89% (8/9),67% (12/18),"['2', '0', '4', '0', '5', '1', '6', '2']","['1', '1', '3', '3', '4', '4', '6', '4']",[],[],[],1.46
25.09. 15:35,Bouzas Maneiro J.,0,2,4,,,,0,8,62%,41% (17/41),32% (8/25),38% (5/13),50% (17/34),67% (14/21),83% (5/6),5,38% (25/66),56% (31/55),46% (56/121),2,11% (1/9),56% (5/9),33% (6/18),"['1', '4', '2', '5']","['1', '0', '3', '2', '4', '3']",[],[],[],2.78
WTA - SINGLES :  Seoul (South Korea),hard,header
17.09. 13:15,Stearns P.,0,6^4,6^5,,,,3,8,63%,56% (33/59),34% (12/35),54% (7/13),40% (29/72),65% (24/37),40% (6/15),8,48% (45/94),49% (53/109),48% (98/203),4,50% (6/12),50% (6/12),50% (12/24),"['1', '1', '2', '4', '4', '4', '6', '6']","['4', '5', '6', '5']",[],[],[],2.50
17.09. 13:15,Raducanu E.,2,7^7,7^7,,,,2,8,66%,60% (43/72),35% (13/37),60% (9/15),44% (26/59),66% (23/35),46% (6/13),7,51% (56/109),52% (49/94),52% (105/203),3,50% (6/12),50% (6/12),50% (12/24),"['1', '0', '2', '1', '4', '1', '6', '5']","['5', '3', '6', '6']",[],[],[],1.54
WTA - SINGLES :  US Open (USA),hard,header
