Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,19/28,0/2,16/22,3/4,-,-
2024,11/11,-,8/9,3/2,-,-
2023,4/12,0/2,4/8,0/2,-,-
2022,4/3,-,4/3,-,-,-
2019,0/2,-,0/2,-,-,-
