Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,331/273,121/118,104/72,106/83,-,-
2024,13/15,5/5,3/2,5/8,-,-
2023,11/15,3/2,7/11,1/2,-,-
2022,42/30,8/10,6/4,28/16,-,-
2021,38/28,12/12,15/12,11/4,-,-
2020,37/19,16/10,16/7,5/2,-,-
2019,39/29,19/13,14/13,6/3,-,-
2018,52/29,13/9,34/13,5/7,-,-
2017,27/33,16/15,3/6,8/12,-,-
2016,39/32,10/15,6/3,23/14,-,-
2015,27/31,18/21,0/1,9/9,-,-
2014,3/5,1/3,-,2/2,-,-
2013,3/4,0/2,-,3/2,-,-
2012,0/1,-,-,0/1,-,-
2011,0/2,0/1,-,0/1,-,-
