Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Braga (Portugal) - Qualification,clay,header
29.09. 19:10,Kopp S.,0,4,5,,,,3,6,67%,61% (28/46),35% (8/23),17% (1/6),43% (16/37),31% (8/26),50% (3/6),8,52% (36/69),38% (24/63),45% (60/132),3,55% (6/11),27% (3/11),41% (9/22),[],"['1', '1', '2', '2', '4', '4']",[],[],[],1.58
29.09. 19:10,Domingues J.,2,6,7,,,,1,0,59%,57% (21/37),69% (18/26),50% (3/6),39% (18/46),65% (15/23),83% (5/6),10,62% (39/63),48% (33/69),55% (72/132),4,73% (8/11),45% (5/11),59% (13/22),"['5', '4']","['1', '0', '2', '1', '3', '2', '6', '5']",[],[],[],2.29
CHALLENGER MEN - SINGLES :  Lisbon (Portugal),clay,header
24.09. 14:40,Kopp S.,0,3,3,,,,2,0,59%,51% (20/39),59% (16/27),69% (9/13),21% (5/24),35% (8/23),100% (1/1),5,55% (36/66),28% (13/47),43% (49/113),1,56% (5/9),11% (1/9),33% (6/18),"['3', '4']",[],[],[],[],2.66
24.09. 14:40,Dodig M.,2,6,6,,,,6,1,51%,79% (19/24),65% (15/23),0% (0/1),49% (19/39),41% (11/27),31% (4/13),7,72% (34/47),45% (30/66),57% (64/113),3,89% (8/9),44% (4/9),67% (12/18),"['4', '2', '5', '3']","['2', '1', '6', '3']",[],[],[],1.44
CHALLENGER MEN - SINGLES :  Lisbon (Portugal) - Qualification,clay,header
23.09. 14:40,Kopp S.,1,6^4,6,5,,,4,1,62%,62% (45/73),60% (27/45),73% (8/11),28% (19/68),50% (14/28),57% (4/7),5,61% (72/118),34% (33/96),49% (105/214),5,81% (13/16),25% (4/16),53% (17/32),"['3', '2']","['2', '0', '4', '2', '6', '2']",[],[],[],2.63
23.09. 14:40,Dalla Valle E.,2,7^7,2,7,,,11,3,71%,72% (49/68),50% (14/28),43% (3/7),38% (28/73),40% (18/45),27% (3/11),5,66% (63/96),39% (46/118),51% (109/214),3,75% (12/16),19% (3/16),47% (15/32),"['3', '3']","['1', '2']","['6', '5']",[],[],1.45
22.09. 17:15,Kopp S.,2,6,6,,,,2,1,64%,72% (21/29),63% (10/16),0% (0/2),47% (16/34),62% (16/26),45% (5/11),11,69% (31/45),53% (32/60),60% (63/105),5,78% (7/9),56% (5/9),67% (12/18),"['2', '2', '4', '4', '6', '4']","['4', '2', '6', '2']",[],[],[],1.60
22.09. 17:15,Cukierman D.,0,4,2,,,,0,4,57%,53% (18/34),38% (10/26),55% (6/11),28% (8/29),38% (6/16),100% (2/2),8,47% (28/60),31% (14/45),40% (42/105),2,44% (4/9),22% (2/9),33% (6/18),"['1', '0', '3', '2']",[],[],[],[],2.25
CHALLENGER MEN - SINGLES :  Bad Waltersdorf (Austria),clay,header
19.09. 13:40,Kopp S.,0,1,6^4,,,,2,3,61%,71% (27/38),50% (12/24),60% (3/5),10% (4/39),41% (9/22),0% (0/2),4,63% (39/62),21% (13/61),42% (52/123),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],4.79
19.09. 13:40,Monteiro T.,2,6,7^7,,,,6,2,64%,90% (35/39),59% (13/22),100% (2/2),29% (11/38),50% (12/24),40% (2/5),9,79% (48/61),37% (23/62),58% (71/123),5,100% (10/10),22% (2/9),63% (12/19),"['3', '1', '5', '1']",[],[],[],[],1.17
17.09. 19:50,Kopp S.,2,6,1,6,,,0,0,72%,54% (32/59),57% (13/23),56% (5/9),29% (13/45),36% (9/25),44% (4/9),6,55% (45/82),31% (22/70),44% (67/152),4,69% (9/13),31% (4/13),50% (13/26),"['2', '2', '4', '2']",[],"['3', '1', '6', '4']",[],[],3.66
17.09. 19:50,Kopriva V.,1,3,6,4,,,6,3,64%,71% (32/45),64% (16/25),56% (5/9),46% (27/59),43% (10/23),44% (4/9),9,69% (48/70),45% (37/82),56% (85/152),5,69% (9/13),31% (4/13),50% (13/26),"['2', '1']","['2', '0', '4', '0']","['2', '3']",[],[],1.26
CHALLENGER MEN - SINGLES :  Tulln (Austria),clay,header
CHALLENGER MEN - SINGLES :  Tulln (Austria),clay,header
03.09. 16:20,Kopp S.,0,4,2,,,,5,0,57%,54% (19/35),62% (16/26),63% (5/8),22% (6/27),19% (4/21),0% (0/1),5,57% (35/61),21% (10/48),41% (45/109),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.73
03.09. 16:20,Neumayer L.,2,6,6,,,,2,0,56%,78% (21/27),81% (17/21),100% (1/1),46% (16/35),38% (10/26),38% (3/8),6,79% (38/48),43% (26/61),59% (64/109),7,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['1', '0', '3', '0']",[],[],[],1.43
CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
08.08. 20:25,Kopp S.,0,4,3,,,,0,3,69%,63% (24/38),35% (6/17),33% (2/6),27% (10/37),43% (6/14),25% (1/4),5,55% (30/55),31% (16/51),43% (46/106),3,60% (6/10),11% (1/9),37% (7/19),[],"['2', '4']",[],[],[],2.80
08.08. 20:25,Taberner C.,2,6,6,,,,1,2,73%,73% (27/37),57% (8/14),75% (3/4),37% (14/38),65% (11/17),67% (4/6),8,69% (35/51),45% (25/55),57% (60/106),5,89% (8/9),40% (4/10),63% (12/19),"['2', '1']","['1', '0', '3', '0', '6', '3']",[],[],[],1.41
06.08. 18:50,Kopp S.,2,7^8,6,,,,0,1,57%,65% (24/37),75% (21/28),50% (1/2),32% (13/41),58% (14/24),43% (3/7),7,69% (45/65),42% (27/65),55% (72/130),3,90% (9/10),30% (3/10),60% (12/20),"['5', '5']","['1', '0', '5', '2']",[],[],[],3.85
