Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,89/75,52/50,35/24,2/1,-,-
2024,15/15,8/9,5/5,2/1,-,-
2023,14/11,10/8,4/3,-,-,-
2022,12/20,10/15,2/5,-,-,-
2021,34/19,23/15,11/4,-,-,-
2019,14/9,1/2,13/7,-,-,-
2018,0/1,0/1,-,-,-,-
