Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,35/22,2/2,9/8,8/4,-,16/8
2024,15/11,2/2,6/6,7/2,-,0/1
2023,20/8,-,3/2,1/2,-,16/4
2022,0/3,-,-,-,-,0/3
