Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,38/51,3/6,32/40,0/1,-,3/4
2024,10/11,3/3,6/6,-,-,1/2
2023,11/20,0/2,9/15,0/1,-,2/2
2022,14/16,0/1,14/15,-,-,-
2021,3/4,-,3/4,-,-,-
